"","ppg","time"
"1",80.13794,519.583
"2",80.201416,519.59644
"3",80.22339,519.60974
"4",80.184326,519.62305
"5",80.07446,519.63635
"6",79.903564,519.6498
"7",79.68383,519.6631
"8",79.429924,519.6764
"9",79.15892,519.6897
"10",78.89281,519.7031
"11",78.643776,519.71643
"12",78.41917,519.72974
"13",78.21652,519.74304
"14",78.04318,519.7565
"15",77.8967,519.7698
"16",77.77219,519.7831
"17",77.66476,519.7964
"18",77.5671,519.8098
"19",77.471886,519.8231
"20",77.38155,519.8364
"21",77.30343,519.84973
"22",77.24727,519.86316
"23",77.24971,519.87646
"24",77.39132,519.8898
"25",77.77219,519.9031
"26",78.49241,519.9165
"27",79.57397,519.9298
"28",80.938736,519.9431
"29",82.41825,519.9564
"30",83.7879,519.96985
"31",84.84505,519.98315
"32",85.47494,519.99646
"33",85.67025,520.00977
"34",85.49447,520.0232
"35",85.05257,520.0365
"36",84.44709,520.0498
"37",83.78058,520.0631
"38",83.123825,520.07654
"39",82.52567,520.08984
"40",82.01053,520.10315
"41",81.58816,520.11646
"42",81.22438,520.1299
"43",80.89967,520.1432
"44",80.59205,520.1565
"45",80.306404,520.1698
"46",80.05249,520.1832
"47",79.85718,520.19653
"48",79.73998,520.20984
"49",79.70336,520.22314
"50",79.73998,520.2366
"51",79.815674,520.2499
"52",79.90112,520.2632
"53",79.96216,520.2765
"54",79.974365,520.2899
"55",79.91821,520.3032
"56",79.78638,520.3165
"57",79.59594,520.32983
"58",79.364006,520.34326
"59",79.11009,520.35657
"60",78.84886,520.3699
"61",78.59739,520.3832
"62",78.363014,520.3966
"63",78.150604,520.4099
"64",77.962616,520.4232
"65",77.79904,520.4365
"66",77.65743,520.44995
"67",77.53048,520.46326
"68",77.418175,520.47656
"69",77.31808,520.48987
"70",77.23262,520.5033
"71",77.15938,520.5166
"72",77.103226,520.5299
"73",77.07149,520.5432
"74",77.11543,520.55664
"75",77.33517,520.56995
"76",77.85031,520.58325
"77",78.74876,520.59656
"78",80.01099,520.61
"79",81.514915,520.6233
"80",83.05058,520.6366
"81",84.3885,520.6499
"82",85.347984,520.6633
"83",85.85092,520.67664
"84",85.92905,520.68994
"85",85.65804,520.70325
"86",85.14534,520.7167
"87",84.49592,520.73
"88",83.80255,520.7433
"89",83.12871,520.7566
"90",82.52567,520.77
"91",82.00809,520.7833
"92",81.5613,520.79663
"93",81.163345,520.80994
"94",80.80202,520.82336
"95",80.46998,520.8367
"96",80.16968,520.85
"97",79.920654,520.8633
"98",79.74975,520.8767
"99",79.66186,520.89
"100",79.64965,520.9033
"101",79.69848,520.9166
"102",79.783936,520.93005
"103",79.8645,520.94336
"104",79.91089,520.95667
"105",79.89868,520.97
"106",79.823,520.9834
"107",79.674065,520.9967
"108",79.4641,521.01
"109",79.21263,521.0233
"110",78.93675,521.03674
"111",78.65598,521.05005
"112",78.380104,521.06335
"113",78.12131,521.07666
"114",77.87717,521.0901
"115",77.65255,521.1034
"116",77.44991,521.1167
"117",77.26925,521.13
"118",77.11055,521.14343
"119",76.97383,521.15674
"120",76.85176,521.17004
"121",76.73701,521.18335
"122",76.64179,521.1968
"123",76.595406,521.2101
"124",76.67109,521.2234
"125",76.981155,521.2367
"126",77.659874,521.2501
"127",78.751205,521.2634
"128",80.18921,521.27673
"129",81.80545,521.29004
"130",83.372856,521.30347
"131",84.647285,521.3168
"132",85.47982,521.3301
"133",85.838715,521.3434
"134",85.77768,521.3568
"135",85.38949,521.3701
"136",84.78157,521.3834
"137",84.0589,521.3967
"138",83.30694,521.41016
"139",82.58915,521.42346
"140",81.95438,521.43677
"141",81.40749,521.4501
"142",80.936295,521.4635
"143",80.52369,521.4768
"144",80.15503,521.4901
"145",79.83276,521.5034
"146",79.57885,521.51685
"147",79.415276,521.53015
"148",79.35424,521.54346
"149",79.398186,521.55676
"150",79.5227,521.5702
"151",79.69848,521.5835
"152",79.86206,521.5968
"153",79.98169,521.6101
"154",80.03052,521.62354
"155",79.99634,521.63684
"156",79.87427,521.65015
"157",79.676506,521.66345
"158",79.42748,521.6769
"159",79.13939,521.6902
"160",78.82689,521.7035
"161",78.504616,521.7168
"162",78.19455,521.7302
"163",77.90158,521.7435
"164",77.63546,521.75684
"165",77.3962,521.77014
"166",77.188675,521.78357
"167",77.00313,521.7969
"168",76.83711,521.8102
"169",76.69062,521.8235
"170",76.56611,521.8369
"171",76.49287,521.8502
"172",76.5539,521.8635
"173",76.88106,521.87683
"174",77.60372,521.89026
"175",78.765854,521.90356
"176",80.289314,521.9169
"177",81.99832,521.9302
"178",83.63409,521.9436
"179",84.964676,521.9569
"180",85.82895,521.9702
"181",86.1976,521.9835
"182",86.134125,521.99695
"183",85.73861,522.01025
"184",85.11604,522.02356
"185",84.37873,522.03687
"186",83.617,522.0503
"187",82.88701,522.0636
"188",82.230255,522.0769
"189",81.65652,522.0902
"190",81.160904,522.10364
"191",80.723885,522.11694
"192",80.32838,522.13025
"193",79.98169,522.14355
"194",79.69848,522.157
"195",79.50317,522.1703
"196",79.42016,522.1836
"197",79.45678,522.1969
