"","ppg","time"
"1",80.17456,50.528564
"2",80.13306,50.541992
"3",80.096436,50.55542
"4",80.06958,50.568848
"5",80.05005,50.582275
"6",80.03784,50.595703
"7",80.03052,50.60913
"8",80.01099,50.62256
"9",79.98413,50.635986
"10",79.94507,50.649414
"11",79.89868,50.66284
"12",79.84009,50.67627
"13",79.781494,50.689697
"14",79.725334,50.703125
"15",79.68383,50.716553
"16",79.65942,50.72998
"17",79.65453,50.74341
"18",79.67162,50.756836
"19",79.70092,50.770264
"20",79.744865,50.78369
"21",79.7937,50.79712
"22",79.84741,50.810547
"23",79.906006,50.823975
"24",79.974365,50.837402
"25",80.04028,50.85083
"26",80.1062,50.864258
"27",80.17212,50.877686
"28",80.235596,50.891113
"29",80.291756,50.90454
"30",80.33814,50.91797
"31",80.37232,50.931396
"32",80.39185,50.944824
"33",80.394295,50.958252
"34",80.38209,50.97168
"35",80.34791,50.985107
"36",80.29664,50.998535
"37",80.22583,51.011963
"38",80.14526,51.02539
"39",80.059814,51.03882
"40",79.98169,51.052246
"41",79.91577,51.065674
"42",79.85718,51.0791
"43",79.801025,51.09253
"44",79.7522,51.105957
"45",79.708244,51.119385
"46",79.66918,51.132812
"47",79.63744,51.14624
"48",79.62035,51.159668
"49",79.605705,51.173096
"50",79.588615,51.186523
"51",79.569084,51.19995
"52",79.54955,51.21338
"53",79.53246,51.226807
"54",79.51537,51.240234
"55",79.49828,51.253662
"56",79.48852,51.26709
"57",79.48119,51.280518
"58",79.47875,51.293945
"59",79.48119,51.307373
"60",79.483635,51.3208
"61",79.48852,51.33423
"62",79.48608,51.347656
"63",79.48119,51.361084
"64",79.47387,51.37451
"65",79.45678,51.38794
"66",79.429924,51.401367
"67",79.38842,51.414795
"68",79.32494,51.428223
"69",79.25414,51.44165
"70",79.185776,51.45508
"71",79.12718,51.468506
"72",79.08812,51.481934
"73",79.07347,51.49536
"74",79.07591,51.50879
"75",79.093,51.522217
"76",79.11986,51.535645
"77",79.15892,51.549072
"78",79.21507,51.5625
"79",79.290764,51.575928
"80",79.38842,51.589355
"81",79.51049,51.602783
"82",79.65209,51.61621
"83",79.80591,51.62964
"84",79.95972,51.643066
"85",80.1062,51.656494
"86",80.233154,51.66992
"87",80.34058,51.68335
"88",80.430916,51.696777
"89",80.50416,51.710205
"90",80.56275,51.723633
"91",80.60914,51.73706
"92",80.64332,51.75049
"93",80.66041,51.763916
"94",80.65308,51.777344
"95",80.62867,51.79077
"96",80.58961,51.8042
"97",80.53834,51.817627
"98",80.482185,51.831055
"99",80.41627,51.844482
"100",80.34547,51.85791
"101",80.26734,51.871338
"102",80.181885,51.884766
"103",80.09888,51.898193
"104",80.02319,51.91162
"105",79.957275,51.92505
"106",79.91089,51.938477
"107",79.88159,51.951904
"108",79.871826,51.965332
"109",79.869385,51.97876
"110",79.871826,51.992188
"111",79.869385,52.005615
"112",79.85474,52.019043
"113",79.823,52.03247
"114",79.77417,52.0459
"115",79.71557,52.059326
"116",79.64965,52.072754
"117",79.58373,52.08618
"118",79.5227,52.09961
"119",79.4641,52.113037
"120",79.412834,52.126465
"121",79.36645,52.139893
"122",79.32494,52.15332
"123",79.293205,52.166748
"124",79.26391,52.180176
"125",79.234604,52.193604
"126",79.20775,52.20703
"127",79.185776,52.22046
"128",79.17357,52.233887
"129",79.17357,52.247314
"130",79.19554,52.260742
"131",79.23949,52.27417
"132",79.30297,52.287598
"133",79.38354,52.301025
"134",79.483635,52.314453
"135",79.59594,52.32788
"136",79.71313,52.34131
"137",79.83276,52.354736
"138",79.94507,52.368164
"139",80.045166,52.38159
"140",80.12573,52.39502
"141",80.19165,52.408447
"142",80.24048,52.421875
"143",80.27711,52.435303
"144",80.30396,52.44873
"145",80.32105,52.46216
"146",80.32838,52.475586
"147",80.32105,52.489014
"148",80.30396,52.50244
"149",80.272224,52.51587
"150",80.23071,52.529297
"151",80.181885,52.542725
"152",80.128174,52.556152
"153",80.07202,52.56958
"154",80.028076,52.583008
"155",80.00122,52.596436
"156",79.991455,52.609863
"157",79.99634,52.62329
"158",80.01099,52.63672
"159",80.02319,52.650146
"160",80.01587,52.663574
"161",79.98657,52.677002
"162",79.9353,52.69043
"163",79.871826,52.703857
"164",79.801025,52.717285
"165",79.73266,52.730713
"166",79.674065,52.74414
"167",79.62524,52.75757
"168",79.586174,52.770996
"169",79.55932,52.784424
"170",79.54223,52.79785
"171",79.534904,52.81128
"172",79.53246,52.824707
"173",79.537346,52.838135
"174",79.53979,52.851562
"175",79.54711,52.86499
"176",79.551994,52.878418
"177",79.554436,52.891846
"178",79.54955,52.905273
"179",79.53979,52.9187
"180",79.53002,52.93213
"181",79.520256,52.945557
"182",79.51537,52.958984
"183",79.517815,52.972412
"184",79.520256,52.98584
"185",79.53002,52.999268
"186",79.55688,53.012695
"187",79.61059,53.026123
"188",79.693596,53.03955
"189",79.801025,53.05298
"190",79.93286,53.066406
"191",80.07446,53.079834
"192",80.20874,53.09326
"193",80.325935,53.10669
"194",80.42603,53.120117
"195",80.5066,53.133545
"196",80.56275,53.146973
"197",80.59937,53.1604
"198",80.61646,53.17383
"199",80.618904,53.187256
"200",80.60914,53.200684
"201",80.58961,53.21411
"202",80.552986,53.22754
"203",80.5066,53.240967
"204",80.45045,53.254395
"205",80.38453,53.267822
"206",80.31861,53.28125
"207",80.26246,53.294678
"208",80.218506,53.308105
"209",80.19165,53.321533
"210",80.16968,53.33496
"211",80.15503,53.34839
"212",80.14038,53.361816
"213",80.12573,53.375244
"214",80.10864,53.38867
"215",80.08667,53.4021
"216",80.062256,53.415527
"217",80.042725,53.428955
"218",80.025635,53.442383
"219",80.01099,53.45581
"220",80.00366,53.46924
"221",80.0061,53.482666
"222",80.01343,53.496094
"223",80.025635,53.50952
"224",80.04761,53.52295
"225",80.079346,53.536377
"226",80.128174,53.549805
"227",80.18677,53.563232
"228",80.25269,53.57666
"229",80.31617,53.590088
"230",80.36988,53.603516
"231",80.40406,53.616943
"232",80.42359,53.63037
"233",80.43336,53.6438
"234",80.43824,53.657227
"235",80.43336,53.670654
"236",80.430916,53.684082
"237",80.428474,53.69751
"238",80.428474,53.710938
"239",80.430916,53.724365
"240",80.445564,53.737793
"241",80.462654,53.75122
"242",80.48463,53.76465
"243",80.51881,53.778076
"244",80.56275,53.791504
"245",80.62379,53.80493
"246",80.69703,53.81836
"247",80.780045,53.831787
"248",80.86549,53.845215
"249",80.95094,53.858643
"250",81.03395,53.87207
"251",81.11696,53.885498
"252",81.19508,53.898926
"253",81.26833,53.912354
"254",81.32937,53.92578
"255",81.375755,53.93921
"256",81.40261,53.952637
"257",81.41238,53.966064
"258",81.40017,53.979492
"259",81.36599,53.99292
"260",81.31228,54.006348
"261",81.23903,54.019775
"262",81.15358,54.033203
"263",81.06813,54.04663
"264",80.990005,54.06006
"265",80.919205,54.073486
"266",80.85817,54.086914
"267",80.80934,54.10034
"268",80.76784,54.11377
"269",80.73121,54.127197
"270",80.69703,54.140625
"271",80.66285,54.154053
"272",80.62379,54.16748
"273",80.58228,54.18091
"274",80.5359,54.194336
"275",80.479744,54.207764
"276",80.41871,54.22119
"277",80.35279,54.23462
"278",80.289314,54.248047
"279",80.22339,54.261475
"280",80.15991,54.274902
"281",80.093994,54.28833
"282",80.01587,54.301758
"283",79.923096,54.315186
"284",79.82056,54.328613
"285",79.710686,54.34204
"286",79.61059,54.35547
"287",79.52514,54.368896
"288",79.45678,54.382324
"289",79.40063,54.395752
"290",79.35668,54.40918
"291",79.31762,54.422607
"292",79.28588,54.436035
"293",79.26147,54.449463
"294",79.2517,54.46289
"295",79.26391,54.47632
"296",79.293205,54.489746
"297",79.34936,54.503174
"298",79.42748,54.5166
"299",79.52514,54.53003
"300",79.62768,54.543457
"301",79.73022,54.556885
"302",79.823,54.570312
"303",79.906006,54.58374
"304",79.97925,54.597168
"305",80.03784,54.610596
"306",80.08179,54.624023
"307",80.113525,54.63745
"308",80.130615,54.65088
"309",80.1355,54.664307
"310",80.13306,54.677734
"311",80.128174,54.691162
"312",80.11841,54.70459
"313",80.11841,54.718018
"314",80.12329,54.731445
"315",80.130615,54.744873
"316",80.14282,54.7583
"317",80.15503,54.77173
"318",80.164795,54.785156
"319",80.16724,54.798584
"320",80.164795,54.81201
"321",80.15503,54.82544
"322",80.1355,54.838867
"323",80.10376,54.852295
"324",80.062256,54.865723
"325",80.01343,54.87915
"326",79.9646,54.89258
"327",79.91333,54.906006
"328",79.8645,54.919434
"329",79.818115,54.93286
"330",79.77173,54.94629
"331",79.727776,54.959717
"332",79.68627,54.973145
"333",79.64233,54.986572
"334",79.59594,55
"335",79.54711,55.013428
"336",79.49828,55.026855
"337",79.4519,55.040283
"338",79.40795,55.05371
"339",79.36889,55.06714
"340",79.33715,55.080566
"341",79.310295,55.093994
"342",79.28344,55.10742
"343",79.25414,55.12085
"344",79.2224,55.134277
"345",79.19554,55.147705
"346",79.17845,55.161133
"347",79.17113,55.17456
"348",79.185776,55.18799
"349",79.22972,55.201416
"350",79.30785,55.214844
"351",79.412834,55.22827
"352",79.534904,55.2417
"353",79.66674,55.255127
"354",79.79126,55.268555
"355",79.8938,55.281982
"356",79.98413,55.29541
"357",80.05737,55.308838
"358",80.11597,55.322266
"359",80.16724,55.335693
"360",80.20874,55.34912
"361",80.2478,55.36255
"362",80.28199,55.375977
"363",80.31129,55.389404
"364",80.33814,55.402832
"365",80.36256,55.41626
"366",80.37965,55.429688
"367",80.38941,55.443115
"368",80.39918,55.456543
"369",80.40894,55.46997
"370",80.41871,55.4834
"371",80.42603,55.496826
"372",80.43824,55.510254
"373",80.448006,55.52368
"374",80.45533,55.53711
"375",80.45289,55.550537
"376",80.44312,55.563965
"377",80.42359,55.577393
"378",80.40162,55.59082
"379",80.37965,55.604248
"380",80.35767,55.617676
"381",80.33326,55.631104
"382",80.31129,55.64453
"383",80.28443,55.65796
"384",80.25025,55.671387
"385",80.21118,55.684814
"386",80.16968,55.698242
"387",80.12085,55.71167
"388",80.06958,55.725098
"389",80.01831,55.738525
"390",79.971924,55.751953
"391",79.93042,55.76538
"392",79.8938,55.77881
"393",79.85718,55.792236
"394",79.818115,55.805664
"395",79.77661,55.81909
