"","ppg"
"2918",78.44358
"2919",78.42405
"2920",78.399635
"2921",78.37034
"2922",78.33372
"2923",78.294655
"2924",78.25803
"2925",78.24338
"2926",78.3093
"2927",78.53147
"2928",78.9807
"2929",79.6643
"2930",80.52125
"2931",81.42947
"2932",82.230255
"2933",82.80644
"2934",83.09941
"2935",83.13359
"2936",82.984665
"2937",82.735634
"2938",82.46464
"2939",82.22293
"2940",82.039825
"2941",81.90311
"2942",81.78592
"2943",81.65896
"2944",81.49294
"2945",81.28542
"2946",81.05104
"2947",80.81178
"2948",80.59937
"2949",80.42603
"2950",80.2942
"2951",80.18921
"2952",80.09888
"2953",80.00366
"2954",79.90112
"2955",79.79126
"2956",79.66674
"2957",79.534904
"2958",79.398186
"2959",79.25414
"2960",79.10765
"2961",78.958725
"2962",78.81468
"2963",78.68284
"2964",78.56565
"2965",78.47532
"2966",78.40696
"2967",78.35813
"2968",78.31907
"2969",78.28489
"2970",78.25071
"2971",78.21652
"2972",78.184784
"2973",78.16281
"2974",78.1384
"2975",78.11398
"2976",78.08713
"2977",78.05783
"2978",78.02121
"2979",77.98215
"2980",77.94064
"2981",77.89426
"2982",77.85031
"2983",77.821014
"2984",77.855194
"2985",78.02121
"2986",78.399635
"2987",79.03441
"2988",79.88403
"2989",80.83864
"2990",81.74929
"2991",82.459755
"2992",82.88945
"2993",83.035934
"2994",82.97002
"2995",82.77959
"2996",82.54032
"2997",82.30839
"2998",82.11063
"2999",81.95438
"3000",81.82498
"3001",81.69802
"3002",81.549095
"3003",81.36843
"3004",81.15846
"3005",80.936295
"3006",80.73365
"3007",80.57252
"3008",80.45533
"3009",80.377205
"3010",80.323494
"3011",80.272224
"3012",80.218506
"3013",80.147705
"3014",80.0647
"3015",79.96704
"3016",79.85718
"3017",79.7351
"3018",79.605705
"3019",79.47875
"3020",79.364006
"3021",79.256584
"3022",79.15892
"3023",79.07347
"3024",78.995346
"3025",78.92699
"3026",78.873276
"3027",78.82933
"3028",78.79759
"3029",78.77318
"3030",78.75365
"3031",78.74143
"3032",78.73899
"3033",78.746315
"3034",78.76097
"3035",78.77562
"3036",78.7805
"3037",78.77074
"3038",78.751205
"3039",78.7219
"3040",78.68772
"3041",78.658424
"3042",78.63889
"3043",78.66575
"3044",78.79759
"3045",79.114975
"3046",79.674065
"3047",80.465096
"3048",81.40017
"3049",82.33524
"3050",83.10918
"3051",83.60967
"3052",83.80499
"3053",83.736626
"3054",83.492485
"3055",83.16777
"3056",82.8333
"3057",82.53788
"3058",82.29374
"3059",82.09598
"3060",81.917755
"3061",81.739525
"3062",81.55154
"3063",81.36843
"3064",81.197525
"3065",81.058365
"3066",80.955826
"3067",80.88014
"3068",80.816666
"3069",80.743416
"3070",80.66041
"3071",80.550545
"3072",80.42115
"3073",80.274666
"3074",80.11841
"3075",79.95972
"3076",79.801025
"3077",79.64965
"3078",79.49828
"3079",79.35424
"3080",79.219955
"3081",79.10277
"3082",79.00267
"3083",78.92699
"3084",78.870834
"3085",78.82689
"3086",78.79515
"3087",78.77074
"3088",78.751205
"3089",78.74143
"3090",78.73899
"3091",78.73899
"3092",78.73899
"3093",78.73167
"3094",78.712135
"3095",78.6804
"3096",78.63645
"3097",78.58518
"3098",78.53391
"3099",78.48997
"3100",78.47776
"3101",78.551
"3102",78.7805
"3103",79.234604
"3104",79.91577
"3105",80.75807
"3106",81.634544
"3107",82.39628
"3108",82.92119
"3109",83.158005
"3110",83.140915
"3111",82.94072
"3112",82.63798
"3113",82.30839
"3114",82.00076
"3115",81.72976
"3116",81.50027
"3117",81.29763
"3118",81.109634
"3119",80.936295
"3120",80.7776
"3121",80.64332
"3122",80.54566
"3123",80.48707
"3124",80.45289
"3125",80.43336
"3126",80.40406
"3127",80.35523
"3128",80.26978
"3129",80.15259
"3130",80.0061
"3131",79.84741
"3132",79.68627
"3133",79.52758
"3134",79.37621
"3135",79.24193
"3136",79.12718
"3137",79.029526
"3138",78.95384
"3139",78.90013
"3140",78.86351
"3141",78.83421
"3142",78.81468
"3143",78.80003
"3144",78.79027
"3145",78.77562
"3146",78.76341
"3147",78.746315
"3148",78.72678
"3149",78.69993
"3150",78.66575
"3151",78.61692
"3152",78.56565
"3153",78.52903
"3154",78.54856
"3155",78.692604
"3156",79.04173
"3157",79.62035
"3158",80.394295
"3159",81.26101
"3160",82.07645
"3161",82.701454
"3162",83.06279
"3163",83.15312
"3164",83.03349
"3165",82.77959
"3166",82.46952
"3167",82.15701
"3168",81.87625
"3169",81.636986
"3170",81.427025
"3171",81.23659
"3172",81.0486
"3173",80.86305
"3174",80.68726
"3175",80.5359
"3176",80.42115
"3177",80.343025
"3178",80.289314
"3179",80.24536
"3180",80.19409
"3181",80.12085
"3182",80.025635
"3183",79.906006
"3184",79.77173
"3185",79.62524
"3186",79.47143
"3187",79.32006
"3188",79.17601
"3189",79.04906
"3190",78.94408
"3191",78.86351
"3192",78.80003
"3193",78.75609
"3194",78.7219
"3195",78.69749
"3196",78.68284
"3197",78.675514
"3198",78.67307
"3199",78.67307
"3200",78.67063
"3201",78.66575
"3202",78.65354
"3203",78.62913
"3204",78.59495
"3205",78.56077
"3206",78.54368
"3207",78.58762
"3208",78.77562
"3209",79.168686
"3210",79.79614
"3211",80.60914
"3212",81.50515
"3213",82.3328
"3214",82.96269
"3215",83.32647
"3216",83.424126
"3217",83.3167
"3218",83.08476
"3219",82.80156
"3220",82.530556
"3221",82.303505
"3222",82.12283
"3223",81.97635
"3224",81.83475
"3225",81.671165
"3226",81.478294
"3227",81.26101
"3228",81.03883
"3229",80.83864
"3230",80.67506
"3231",80.5481
"3232",80.448006
"3233",80.365
"3234",80.274666
"3235",80.16968
"3236",80.05005
"3237",79.91577
"3238",79.766846
"3239",79.61547
"3240",79.46899
"3241",79.33227
"3242",79.21507
"3243",79.11009
"3244",79.01732
"3245",78.93431
"3246",78.86107
"3247",78.79515
"3248",78.746315
"3249",78.709694
"3250",78.68528
"3251",78.67307
"3252",78.66819
"3253",78.66819
"3254",78.66575
"3255",78.658424
"3256",78.641335
"3257",78.6218
"3258",78.59495
"3259",78.56809
"3260",78.54124
"3261",78.51194
"3262",78.49485
"3263",78.52659
"3264",78.66819
"3265",79.00511
"3266",79.58129
"3267",80.37232
"3268",81.2781
"3269",82.16434
"3270",82.88945
"3271",83.353325
"3272",83.53887
"3273",83.50469
"3274",83.32647
"3275",83.087204
"3276",82.85527
"3277",82.66483
"3278",82.52567
"3279",82.42069
"3280",82.31571
"3281",82.176544
"3282",81.988556
"3283",81.75418
"3284",81.4905
"3285",81.234146
"3286",81.00954
"3287",80.82643
"3288",80.68482
"3289",80.56519
"3290",80.45533
"3291",80.34058
"3292",80.21362
"3293",80.06714
"3294",79.91333
"3295",79.75464
"3296",79.59594
"3297",79.44213
"3298",79.30053
"3299",79.15892
"3300",79.01976
"3301",78.89281
"3302",78.77806
"3303",78.67307
"3304",78.5803
"3305",78.504616
"3306",78.4387
"3307",78.380104
"3308",78.32639
"3309",78.27512
"3310",78.221405
"3311",78.17258
"3312",78.12863
"3313",78.09689
"3314",78.0798
"3315",78.07004
"3316",78.065155
"3317",78.05539
"3318",78.0383
"3319",78.00656
"3320",77.962616
"3321",77.91623
"3322",77.88693
"3323",77.91135
"3324",78.065155
"3325",78.42893
"3326",79.04173
"3327",79.88159
"3328",80.85573
"3329",81.812775
"3330",82.598915
"3331",83.11406
"3332",83.34112
"3333",83.33135
"3334",83.17998
"3335",82.967575
"3336",82.76738
"3337",82.61845
"3338",82.52323
"3339",82.4622
"3340",82.39872
"3341",82.303505
"3342",82.14725
"3343",81.93973
"3344",81.69802
"3345",81.45632
"3346",81.24635
"3347",81.08034
"3348",80.96071
"3349",80.867935
"3350",80.78737
"3351",80.69703
"3352",80.58961
"3353",80.46021
"3354",80.308846
"3355",80.147705
"3356",79.98657
"3357",79.83276
"3358",79.693596
"3359",79.56664
"3360",79.447014
"3361",79.33227
"3362",79.22728
"3363",79.12962
"3364",79.03929
"3365",78.958725
"3366",78.88548
"3367",78.819565
"3368",78.76341
"3369",78.71946
"3370",78.69016
"3371",78.66331
"3372",78.63889
"3373",78.61448
"3374",78.58762
"3375",78.55833
"3376",78.53147
"3377",78.502174
"3378",78.46555
"3379",78.42649
"3380",78.382545
"3381",78.33616
"3382",78.29221
"3383",78.26536
"3384",78.27512
"3385",78.382545
"3386",78.66575
"3387",79.183334
"3388",79.93042
"3389",80.833755
"3390",81.75418
"3391",82.54032
"3392",83.07744
"3393",83.33135
"3394",83.33868
"3395",83.18242
"3396",82.948044
"3397",82.703896
"3398",82.49882
"3399",82.34501
"3400",82.23514
"3401",82.1326
"3402",82.00809
"3403",81.83963
"3404",81.62722
"3405",81.38796
"3406",81.15114
"3407",80.9485
"3408",80.78981
"3409",80.66529
"3410",80.56519
"3411",80.47242
"3412",80.36744
"3413",80.24292
"3414",80.10132
"3415",79.94507
"3416",79.77661
"3417",79.605705
"3418",79.43725
"3419",79.281
"3420",79.13695
"3421",79.012436
"3422",78.9099
"3423",78.82689
"3424",78.75853
"3425",78.70481
"3426",78.65598
"3427",78.607155
"3428",78.55833
"3429",78.51194
"3430",78.467995
"3431",78.43137
"3432",78.40452
"3433",78.38499
"3434",78.363014
"3435",78.34348
"3436",78.32395
"3437",78.2971
"3438",78.2678
"3439",78.23605
"3440",78.20187
"3441",78.16525
"3442",78.12619
"3443",78.08469
"3444",78.04318
"3445",78.011444
"3446",78.01633
"3447",78.12131
"3448",78.41184
"3449",78.93675
"3450",79.691154
"3451",80.59693
"3452",81.51736
"3453",82.29618
"3454",82.82597
"3455",83.06523
"3456",83.053024
"3457",82.86015
"3458",82.581825
"3459",82.28153
"3460",82.005646
"3461",81.77127
"3462",81.57351
"3463",81.392845
"3464",81.20973
"3465",81.024185
"3466",80.83864
"3467",80.672615
"3468",80.54322
"3469",80.45533
"3470",80.39918
"3471",80.35035
"3472",80.29664
"3473",80.218506
"3474",80.113525
"3475",79.98169
"3476",79.82544
"3477",79.65942
"3478",79.49096
"3479",79.3225
"3480",79.166245
"3481",79.027084
"3482",78.90013
"3483",78.79271
"3484",78.70237
"3485",78.624245
"3486",78.55833
"3487",78.504616
"3488",78.46311
"3489",78.43626
"3490",78.416725
"3491",78.397194
"3492",78.37278
"3493",78.34104
"3494",78.30198
"3495",78.26292
"3496",78.23117
"3497",78.2092
"3498",78.19455
"3499",78.1799
"3500",78.16525
"3501",78.14328
"3502",78.118866
"3503",78.09201
"3504",78.065155
"3505",78.0383
"3506",78.03342
"3507",78.101776
"3508",78.32151
"3509",78.765854
"3510",79.45678
"3511",80.3357
"3512",81.28542
"3513",82.142365
"3514",82.77959
"3515",83.12871
"3516",83.20683
"3517",83.07744
"3518",82.82353
"3519",82.52079
"3520",82.22781
"3521",81.98123
"3522",81.78348
"3523",81.617455
"3524",81.45876
"3525",81.287865
"3526",81.109634
"3527",80.93385
"3528",80.780045
"3529",80.66529
"3530",80.584724
"3531",80.52857
"3532",80.47242
"3533",80.39918
"3534",80.29664
"3535",80.16724
"3536",80.02075
"3537",79.85962
"3538",79.693596
"3539",79.537346
"3540",79.38842
"3541",79.24437
"3542",79.11009
"3543",78.98558
"3544",78.873276
"3545",78.77562
"3546",78.692604
"3547",78.626686
"3548",78.57053
"3549",78.52659
"3550",78.48997
"3551",78.45579
"3552",78.42649
"3553",78.399635
"3554",78.37766
"3555",78.35813
"3556",78.3386
"3557",78.31907
"3558",78.30686
"3559",78.2971
"3560",78.28733
"3561",78.277565
"3562",78.26536
"3563",78.25315
"3564",78.24338
"3565",78.260475
"3566",78.365456
"3567",78.63401
"3568",79.132065
"3569",79.869385
"3570",80.782486
"3571",81.739525
"3572",82.58427
"3573",83.18486
"3574",83.49493
"3575",83.53643
"3576",83.38506
"3577",83.12627
"3578",82.83574
"3579",82.56962
"3580",82.34745
"3581",82.176544
"3582",82.0325
"3583",81.88846
"3584",81.71999
"3585",81.52468
"3586",81.30984
"3587",81.10231
"3588",80.91676
"3589",80.76784
"3590",80.65308
"3591",80.56519
"3592",80.48707
"3593",80.411385
"3594",80.32105
"3595",80.21118
"3596",80.076904
"3597",79.920654
"3598",79.7522
"3599",79.58129
"3600",79.415276
"3601",79.259026
"3602",79.1223
"3603",79.00267
"3604",78.90257
"3605",78.82201
"3606",78.751205
"3607",78.692604
"3608",78.643776
"3609",78.59983
"3610",78.56321
"3611",78.536354
"3612",78.51682
"3613",78.49973
"3614",78.485085
"3615",78.470436
"3616",78.45579
"3617",78.4387
"3618",78.416725
"3619",78.38987
"3620",78.36057
"3621",78.328835
"3622",78.30198
"3623",78.314186
"3624",78.42893
"3625",78.72678
"3626",79.26879
"3627",80.04028
"3628",80.96071
"3629",81.87869
"3630",82.650185
"3631",83.16289
"3632",83.387505
"3633",83.36065
"3634",83.17265
"3635",82.9041
"3636",82.616005
"3637",82.35233
"3638",82.142365
"3639",81.97635
"3640",81.832306
"3641",81.688255
"3642",81.52468
"3643",81.339134
"3644",81.13893
"3645",80.94118
"3646",80.77272
"3647",80.635994
"3648",80.52857
"3649",80.44068
"3650",80.360115
"3651",80.26734
"3652",80.164795
"3653",80.04761
"3654",79.91821
"3655",79.77661
"3656",79.63012
"3657",79.48608
"3658",79.35424
"3659",79.237045
"3660",79.14183
"3661",79.06859
"3662",79.009995
"3663",78.958725
"3664",78.9099
"3665",78.85863
"3666",78.802475
"3667",78.74387
"3668",78.69016
"3669",78.643776
"3670",78.6096
"3671",78.590065
"3672",78.57786
"3673",78.56321
"3674",78.54124
"3675",78.51438
"3676",78.4802
"3677",78.44602
"3678",78.41428
"3679",78.38499
"3680",78.37034
"3681",78.42161
"3682",78.61448
"3683",79.01732
"3684",79.66674
"3685",80.50904
"3686",81.427025
"3687",82.25712
"3688",82.86992
"3689",83.19707
"3690",83.245895
"3691",83.087204
"3692",82.80888
"3693",82.48417
"3694",82.17166
"3695",81.90555
"3696",81.685814
"3697",81.4905
"3698",81.307396
"3699",81.11452
"3700",80.90944
"3701",80.69947
"3702",80.51148
"3703",80.35523
"3704",80.23071
"3705",80.13306
"3706",80.05005
"3707",79.95972
"3708",79.85718
"3709",79.73022
"3710",79.58373
"3711",79.42016
"3712",79.256584
"3713",79.09544
"3714",78.94652
"3715",78.81468
"3716",78.69993
"3717",78.59983
"3718",78.50706
"3719",78.42161
"3720",78.33616
"3721",78.25803
"3722",78.19211
"3723",78.133514
"3724",78.08957
"3725",78.05783
"3726",78.03586
"3727",78.013885
"3728",77.994354
"3729",77.96994
"3730",77.943085
"3731",77.91135
"3732",77.872284
"3733",77.838104
"3734",77.81857
"3735",77.874725
"3736",78.08469
"3737",78.51682
"3738",79.185776
"3739",80.04028
"3740",80.96071
"3741",81.78348
"3742",82.38651
"3743",82.701454
"3744",82.75517
"3745",82.61112
"3746",82.36698
"3747",82.09598
"3748",81.85672
"3749",81.68093
"3750",81.58083
"3751",81.54665
"3752",81.5613
"3753",81.61013
"3754",81.69314
"3755",81.79813
"3756",81.91043
"3757",81.99588
"3758",82.01541
"3759",81.92752
"3760",81.70779
"3761",81.34402
"3762",80.87038
"3763",80.37476
"3764",79.97925
"3765",79.766846
"3766",79.75464
"3767",79.88403
"3768",80.04028
"3769",80.1062
"3770",80.01831
"3771",79.823
"3772",79.62524
"3773",79.50561
"3774",79.5227
"3775",79.66674
"3776",79.886475
"3777",80.113525
"3778",80.2649
"3779",80.2942
"3780",80.20386
"3781",80.05249
"3782",79.91577
"3783",79.84497
"3784",79.8645
"3785",79.9353
"3786",79.99878
"3787",80.025635
"3788",80.03784
"3789",80.1062
"3790",80.32838
"3791",80.765396
"3792",81.3904
"3793",82.11063
"3794",82.78935
"3795",83.284966
"3796",83.49981
"3797",83.43633
"3798",83.177536
"3799",82.82597
"3800",82.476845
"3801",82.19852
"3802",82.03006
"3803",81.9617
"3804",81.95926
"3805",81.97879
"3806",81.99588
"3807",82.00809
"3808",82.020294
"3809",82.03006
"3810",82.0325
"3811",82.01541
"3812",81.96658
"3813",81.87381
"3814",81.761505
"3815",81.6614
"3816",81.57839
"3817",81.480736
"3818",81.341576
"3819",81.15114
"3820",80.90944
"3821",80.62867
"3822",80.3357
"3823",80.062256
"3824",79.83276
"3825",79.66918
"3826",79.56664
"3827",79.50561
"3828",79.447014
"3829",79.36889
"3830",79.26147
"3831",79.13695
"3832",79.009995
"3833",78.907455
"3834",78.836655
"3835",78.79515
"3836",78.77562
"3837",78.7805
"3838",78.84642
"3839",79.027084
"3840",79.37133
"3841",79.8938
"3842",80.55543
"3843",81.248795
"3844",81.85184
"3845",82.24979
"3846",82.39628
"3847",82.31571
"3848",82.07889
"3849",81.75418
"3850",81.409935
"3851",81.075455
"3852",80.76051
"3853",80.465096
"3854",80.18921
"3855",79.93286
"3856",79.710686
"3857",79.537346
"3858",79.42748
"3859",79.38354
"3860",79.395744
"3861",79.432365
"3862",79.466545
"3863",79.48119
"3864",79.45922
"3865",79.395744
"3866",79.30053
"3867",79.19066
"3868",79.078354
"3869",78.96849
"3870",78.870834
"3871",78.785385
"3872",78.71458
"3873",78.63645
"3874",78.52659
"3875",78.365456
"3876",78.15549
"3877",77.92111
"3878",77.68429
"3879",77.47433
"3880",77.31075
"3881",77.188675
"3882",77.09834
"3883",77.02998
"3884",76.995804
"3885",77.04707
"3886",77.25948
"3887",77.69894
"3888",78.3679
"3889",79.18822
"3890",80.03296
"3891",80.75807
"3892",81.248795
"3893",81.4905
"3894",81.53933
"3895",81.478294
"3896",81.373314
"3897",81.27322
"3898",81.18776
"3899",81.1194
"3900",81.0486
"3901",80.95827
"3902",80.833755
"3903",80.67506
"3904",80.482185
"3905",80.28199
"3906",80.10376
"3907",79.96704
"3908",79.86694
"3909",79.79614
"3910",79.73266
"3911",79.656975
"3912",79.56176
"3913",79.449455
"3914",79.327385
"3915",79.20775
"3916",79.097885
"3917",79.00755
"3918",78.93919
"3919",78.88548
"3920",78.84154
"3921",78.802475
"3922",78.76341
"3923",78.73167
"3924",78.709694
"3925",78.69993
"3926",78.69749
"3927",78.69749
"3928",78.695045
"3929",78.68284
"3930",78.66331
"3931",78.626686
"3932",78.58762
"3933",78.54856
"3934",78.52659
"3935",78.555885
"3936",78.69749
"3937",79.009995
"3938",79.537346
"3939",80.25269
"3940",81.07301
"3941",81.87137
"3942",82.528114
"3943",82.96513
"3944",83.175095
"3945",83.209274
"3946",83.14824
"3947",83.053024
"3948",82.9749
"3949",82.930954
"3950",82.913864
"3951",82.896774
"3952",82.84306
"3953",82.718544
"3954",82.52079
"3955",82.25712
"3956",81.969025
"3957",81.70046
"3958",81.478294
"3959",81.3196
"3960",81.21217
"3961",81.129166
"3962",81.05104
"3963",80.95094
"3964",80.81911
"3965",80.66041
"3966",80.4773
"3967",80.28199
"3968",80.08423
"3969",79.8938
"3970",79.72045
"3971",79.5642
"3972",79.42748
"3973",79.30297
"3974",79.19798
"3975",79.10521
"3976",79.0222
"3977",78.94652
"3978",78.88548
"3979",78.83177
"3980",78.78294
"3981",78.74143
"3982",78.70237
"3983",78.66575
"3984",78.62913
"3985",78.59251
"3986",78.54612
"3987",78.49241
"3988",78.43626
"3989",78.37766
"3990",78.32639
"3991",78.29954
"3992",78.34348
"3993",78.52415
"3994",78.907455
"3995",79.51293
"3996",80.291756
"3997",81.13161
"3998",81.898224
"3999",82.46952
"4000",82.791794
"4001",82.89433
"4002",82.85527
"4003",82.757614
"4004",82.667274
"4005",82.62577
"4006",82.63554
"4007",82.65995
"4008",82.65751
"4009",82.58427
"4010",82.42069
"4011",82.176544
"4012",81.8909
"4013",81.61013
"4014",81.375755
"4015",81.20729
"4016",81.09743
"4017",81.0193
"4018",80.9485
"4019",80.86061
"4020",80.74586
"4021",80.60914
"4022",80.46021
"4023",80.30152
"4024",80.13794
"4025",79.9646
"4026",79.78638
"4027",79.605705
"4028",79.429924
"4029",79.26391
"4030",79.11742
"4031",78.98314
"4032",78.86351
"4033",78.76341
"4034",78.677956
"4035",78.607155
"4036",78.54612
"4037",78.49485
"4038",78.44114
"4039",78.380104
"4040",78.311745
"4041",78.23117
"4042",78.14328
"4043",78.04562
"4044",77.95041
"4045",77.857635
"4046",77.77219
"4047",77.69894
"4048",77.659874
"4049",77.696495
"4050",77.87961
"4051",78.26292
"4052",78.86107
"4053",79.61547
"4054",80.413826
"4055",81.1194
"4056",81.62722
"4057",81.8909
"4058",81.94705
"4059",81.87381
"4060",81.74929
"4061",81.6321
"4062",81.549095
"4063",81.50027
"4064",81.45632
"4065",81.38064
"4066",81.25124
"4067",81.06813
"4068",80.84352
"4069",80.59693
"4070",80.36256
"4071",80.16968
"4072",80.02319
"4073",79.91089
"4074",79.823
"4075",79.73998
"4076",79.639885
"4077",79.51049
"4078",79.35424
"4079",79.183334
"4080",79.01488
"4081",78.8513
"4082",78.70481
"4083",78.57053
"4084",78.45823
"4085",78.35569
"4086",78.27024
"4087",78.19211
"4088",78.12375
"4089",78.06271
"4090",78.00656
"4091",77.95529
"4092",77.91135
"4093",77.874725
"4094",77.83566
"4095",77.80148
"4096",77.769745
"4097",77.74288
"4098",77.71603
"4099",77.68673
"4100",77.65011
"4101",77.60372
"4102",77.54513
"4103",77.47677
"4104",77.40597
"4105",77.35714
"4106",77.38155
"4107",77.54757
"4108",77.91623
"4109",78.49485
"4110",79.234604
"4111",80.01587
"4112",80.71412
"4113",81.214615
"4114",81.47585
"4115",81.52712
"4116",81.44167
"4117",81.307396
"4118",81.18776
"4119",81.1194
"4120",81.09987
"4121",81.112076
"4122",81.112076
"4123",81.06325
"4124",80.936295
"4125",80.73853
"4126",80.49439
"4127",80.24048
"4128",80.01587
"4129",79.84985
"4130",79.742424
"4131",79.676506
"4132",79.63256
"4133",79.588615
"4134",79.52514
"4135",79.43969
"4136",79.33959
"4137",79.2224
"4138",79.10033
"4139",78.97826
"4140",78.85863
"4141",78.74387
"4142",78.63889
"4143",78.54368
"4144",78.45335
"4145",78.37034
"4146",78.29221
"4147",78.221405
"4148",78.167694
"4149",78.12619
"4150",78.09445
"4151",78.0676
"4152",78.04318
"4153",78.009
"4154",77.96506
"4155",77.91623
"4156",77.86984
"4157",77.840546
"4158",77.838104
"4159",77.908905
"4160",78.10666
"4161",78.470436
"4162",79.00511
"4163",79.65453
"4164",80.33082
"4165",80.91432
"4166",81.31716
"4167",81.50759
"4168",81.52224
"4169",81.427025
"4170",81.29275
"4171",81.163345
"4172",81.07057
"4173",81.01686
"4174",80.972916
"4175",80.91188
"4176",80.814224
"4177",80.66529
"4178",80.46998
"4179",80.25269
"4180",80.045166
"4181",79.88159
"4182",79.76196
"4183",79.693596
"4184",79.65942
"4185",79.639885
"4186",79.60815
"4187",79.55932
"4188",79.48608
"4189",79.38598
"4190",79.26879
"4191",79.14427
"4192",79.009995
"4193",78.87572
"4194",78.751205
"4195",78.641335
"4196",78.54856
"4197",78.4802
"4198",78.42161
"4199",78.37766
"4200",78.34104
"4201",78.3093
"4202",78.28733
"4203",78.277565
"4204",78.27512
"4205",78.277565
"4206",78.28489
"4207",78.28733
"4208",78.28245
"4209",78.27024
"4210",78.24826
"4211",78.21652
"4212",78.187225
"4213",78.16037
"4214",78.150604
"4215",78.18967
"4216",78.331276
"4217",78.62913
"4218",79.114975
"4219",79.75708
"4220",80.46754
"4221",81.13161
"4222",81.64431
"4223",81.94217
"4224",82.03006
"4225",81.969025
"4226",81.82498
"4227",81.66384
"4228",81.529564
"4229",81.42947
"4230",81.358665
"4231",81.287865
"4232",81.180435
"4233",81.024185
"4234",80.81911
"4235",80.57984
"4236",80.34547
"4237",80.14282
"4238",79.98413
"4239",79.871826
"4240",79.79614
"4241",79.73022
"4242",79.656975
"4243",79.56176
"4244",79.449455
"4245",79.32006
"4246",79.18089
"4247",79.044174
"4248",78.9099
"4249",78.77806
"4250",78.65354
"4251",78.536354
"4252",78.4387
"4253",78.36057
"4254",78.30442
"4255",78.27024
"4256",78.260475
"4257",78.25803
"4258",78.260475
"4259",78.2678
"4260",78.27268
"4261",78.27268
"4262",78.27024
"4263",78.2678
"4264",78.260475
"4265",78.25315
"4266",78.24582
"4267",78.23605
"4268",78.22629
"4269",78.21408
"4270",78.20187
"4271",78.187225
"4272",78.167694
"4273",78.14816
"4274",78.133514
"4275",78.14816
"4276",78.23605
"4277",78.470436
"4278",78.89281
"4279",79.51049
"4280",80.2478
"4281",80.99489
"4282",81.62234
"4283",82.04227
"4284",82.22537
"4285",82.20828
"4286",82.0618
"4287",81.866486
"4288",81.67361
"4289",81.512474
"4290",81.3904
"4291",81.29763
"4292",81.21217
"4293",81.109634
"4294",80.99245
"4295",80.86305
"4296",80.73609
"4297",80.62623
"4298",80.54078
"4299",80.4773
"4300",80.430916
"4301",80.39185
"4302",80.35523
"4303",80.306404
"4304",80.23804
"4305",80.15015
"4306",80.045166
"4307",79.93042
"4308",79.818115
"4309",79.71801
"4310",79.63256
"4311",79.56176
"4312",79.49584
"4313",79.44213
"4314",79.3933
"4315",79.3518
"4316",79.31274
"4317",79.27856
"4318",79.24925
"4319",79.22484
"4320",79.20531
"4321",79.19066
"4322",79.18089
"4323",79.17845
"4324",79.17357
"4325",79.166245
"4326",79.14671
"4327",79.1223
"4328",79.09056
"4329",79.04906
"4330",79.00755
"4331",78.975815
"4332",78.97093
"4333",79.03197
"4334",79.22484
"4335",79.59594
"4336",80.15503
"4337",80.84352
"4338",81.5613
"4339",82.18631
"4340",82.616005
"4341",82.811325
"4342",82.80156
"4343",82.65507
"4344",82.442665
"4345",82.230255
"4346",82.04959
"4347",81.91531
"4348",81.812775
"4349",81.72488
"4350",81.62722
"4351",81.50515
"4352",81.36111
"4353",81.20485
"4354",81.06081
"4355",80.938736
"4356",80.850845
"4357",80.797134
"4358",80.77028
"4359",80.75319
"4360",80.73365
"4361",80.69703
"4362",80.64332
"4363",80.57252
"4364",80.48951
"4365",80.40162
"4366",80.31129
"4367",80.22583
"4368",80.14526
"4369",80.06714
"4370",79.9939
"4371",79.92554
"4372",79.86206
"4373",79.80347
"4374",79.74731
"4375",79.693596
"4376",79.64477
"4377",79.59838
"4378",79.551994
"4379",79.50561
"4380",79.45678
"4381",79.412834
"4382",79.37377
"4383",79.33959
"4384",79.30541
"4385",79.276115
"4386",79.24193
"4387",79.202866
"4388",79.15404
"4389",79.10277
"4390",79.046616
"4391",78.995346
"4392",78.95628
"4393",78.97093
"4394",79.09544
"4395",79.398186
"4396",79.90112
"4397",80.57496
"4398",81.32693
"4399",82.02762
"4400",82.562294
"4401",82.86748
"4402",82.948044
"4403",82.85283
"4404",82.65751
"4405",82.42802
"4406",82.210724
"4407",82.03494
"4408",81.91043
"4409",81.8201
"4410",81.74197
"4411",81.64919
"4412",81.52468
"4413",81.36599
"4414",81.1902
"4415",81.01442
"4416",80.86061
"4417",80.73609
"4418",80.635994
"4419",80.56031
"4420",80.49439
"4421",80.42603
"4422",80.35035
"4423",80.26246
"4424",80.15747
"4425",80.05005
"4426",79.94263
"4427",79.83276
"4428",79.727776
"4429",79.63012
"4430",79.534904
"4431",79.44457
"4432",79.36645
"4433",79.30053
"4434",79.24681
"4435",79.19798
"4436",79.15404
"4437",79.10765
"4438",79.06615
"4439",79.02464
"4440",78.98558
"4441",78.9514
"4442",78.922104
"4443",78.89769
"4444",78.87572
"4445",78.856186
"4446",78.84154
"4447",78.82933
"4448",78.81224
"4449",78.785385
"4450",78.74876
"4451",78.70481
"4452",78.65354
"4453",78.60227
"4454",78.5803
"4455",78.63157
"4456",78.83177
"4457",79.234604
"4458",79.83765
"4459",80.58228
"4460",81.35378
"4461",82.01541
"4462",82.45731
"4463",82.650185
"4464",82.63065
"4465",82.459755
"4466",82.210724
"4467",81.951935
"4468",81.72488
"4469",81.54665
"4470",81.41482
"4471",81.31472
"4472",81.214615
