"","ppg","time"
"1",103.52697,63.43808
"2",102.47959,63.451416
"3",100.38239,63.464745
"4",97.74563,63.478073
"5",95.00877,63.49141
"6",92.48676,63.504745
"7",90.32609,63.518074
"8",88.5243,63.531403
"9",86.96666,63.54474
"10",85.521324,63.558075
"11",84.11017,63.571404
"12",82.760056,63.584732
"13",81.56863,63.59807
"14",80.64088,63.611404
"15",80.028076,63.624733
"16",79.68627,63.63806
"17",79.50805,63.651398
"18",79.35668,63.664734
"19",79.11253,63.678062
"20",78.69749,63.69139
"21",78.082245,63.704727
"22",77.27169,63.718063
"23",76.30488,63.73139
"24",75.23064,63.74472
"25",74.10513,63.758057
"26",72.98207,63.771393
"27",71.9176,63.78472
"28",70.958115,63.79805
"29",70.13779,63.811386
"30",69.46151,63.824722
"31",68.926834,63.83805
"32",68.51179,63.85138
"33",68.18219,63.864716
"34",67.90631,63.87805
"35",67.664604,63.89138
"36",67.44976,63.90471
"37",67.25933,63.918045
"38",67.10063,63.93138
"39",67.02983,63.94471
"40",67.23003,63.95804
"41",68.09186,63.971375
"42",70.13046,63.98471
"43",73.70718,63.99804
"44",78.8098,64.01137
"45",84.95735,64.024704
"46",91.283134,64.03804
"47",96.78859,64.05137
"48",100.69001,64.0647
"49",102.66514,64.07803
"50",102.84581,64.09137
"51",101.64706,64.1047
"52",99.58404,64.11803
"53",97.14748,64.13136
"54",94.72312,64.1447
"55",92.560005,64.15803
"56",90.73136,64.17136
"57",89.16884,64.18469
"58",87.72106,64.19803
"59",86.25376,64.21136
"60",84.70344,64.224686
"61",83.11406,64.23802
"62",81.62234,64.25136
"63",80.36744,64.26469
"64",79.43969,64.278015
"65",78.836655,64.29135
"66",78.47532,64.30469
"67",78.22873,64.318016
"68",77.962616,64.331345
"69",77.58175,64.34468
"70",77.02998,64.35802
"71",76.29267,64.371346
"72",75.389336,64.384674
"73",74.354164,64.39801
"74",73.23598,64.41135
"75",72.08606,64.424675
"76",70.95079,64.438
"77",69.88144,64.45134
"78",68.912186,64.464676
"79",68.067444,64.478004
"80",67.36431,64.49133
"81",66.80278,64.50467
"82",66.36576,64.518005
"83",66.03128,64.531334
"84",65.777374,64.54466
"85",65.57961,64.558
"86",65.42092,64.571335
"87",65.29641,64.58466
"88",65.213394,64.59799
"89",65.1841,64.61133
"90",65.21095,64.624664
"91",65.359886,64.63799
"92",65.84085,64.65132
"93",67.0811,64.66466
"94",69.576256,64.67799
"95",73.61196,64.69132
"96",79.06615,64.70465
"97",85.34554,64.71799
"98",91.51751,64.73132
"99",96.6128,64.74465
"100",99.95026,64.75798
"101",101.35165,64.77132
"102",101.05379,64.78465
"103",99.523,64.79798
"104",97.289085,64.81131
"105",94.82567,64.824646
"106",92.49653,64.83798
"107",90.50919,64.85131
"108",88.902725,64.86464
"109",87.55993,64.877975
"110",86.312355,64.89131
"111",85.02083,64.90464
"112",83.64385,64.91797
"113",82.24979,64.931305
"114",80.987564,64.94464
"115",79.99878,64.95797
"116",79.33959,64.9713
"117",78.97337,64.984634
"118",78.80003,64.99797
"119",78.68772,65.0113
"120",78.51438,65.02463
"121",78.19455,65.037964
"122",77.68917,65.0513
"123",76.99092,65.06463
"124",76.12909,65.07796
"125",75.142746,65.09129
"126",74.0856,65.10463
"127",73.01381,65.11796
"128",71.973755,65.13129
"129",71.009384,65.14462
"130",70.1622,65.15796
"131",69.45907,65.17129
"132",68.909744,65.184616
"133",68.52155,65.19795
"134",68.27741,65.21129
"135",68.14801,65.22462
"136",68.10162,65.237946
"137",68.10162,65.25128
"138",68.11627,65.26462
"139",68.11139,65.27795
"140",68.069885,65.291275
"141",67.97955,65.30461
"142",67.87457,65.31795
"143",67.83063,65.331276
"144",68.09674,65.344604
"145",69.10506,65.35794
"146",71.32433,65.37128
"147",74.984055,65.384605
"148",79.903564,65.397934
"149",85.48226,65.41127
"150",90.84123,65.42461
"151",95.09422,65.437935
"152",97.68215,65.45126
"153",98.512245,65.4646
"154",97.85794,65.477936
"155",96.1709,65.491264
"156",93.927216,65.50459
"157",91.54192,65.51793
"158",89.31777,65.531265
"159",87.42809,65.54459
"160",85.889984,65.55792
"161",84.61799,65.57126
"162",83.4876,65.584595
"163",82.41093,65.59792
"164",81.38064,65.61125
"165",80.46998,65.62459
"166",79.7937,65.637924
"167",79.41772,65.65125
"168",79.32006,65.66458
"169",79.40551,65.67792
"170",79.53002,65.69125
"171",79.55688,65.70458
"172",79.39086,65.71791
"173",78.99779,65.73125
"174",78.38499,65.74458
"175",77.5964,65.75791
"176",76.680855,65.77124
"177",75.70672,65.78458
"178",74.73014,65.79791
"179",73.79996,65.81124
"180",72.95766,65.82457
"181",72.22766,65.837906
"182",71.622185,65.85124
"183",71.1461,65.86457
"184",70.7921,65.8779
"185",70.55039,65.891235
"186",70.39414,65.90457
"187",70.30381,65.9179
"188",70.25498,65.93123
"189",70.21835,65.944565
"190",70.17441,65.9579
"191",70.1207,65.97123
"192",70.05478,65.98456
"193",70.00839,65.997894
"194",70.11337,66.01123
"195",70.69199,66.02456
"196",72.198364,66.03789
"197",74.99138,66.05122
"198",79.08324,66.06456
"199",84.07843,66.07789
"200",89.22987,66.09122
"201",93.6733,66.10455
"202",96.71778,66.11789
"203",98.106964,66.13122
"204",98.004425,66.14455
"205",96.80812,66.15788
"206",94.95018,66.17122
"207",92.83345,66.18455
"208",90.7802,66.197876
"209",88.990616,66.21121
"210",87.5404,66.22455
"211",86.3856,66.23788
"212",85.39437,66.251205
"213",84.43244,66.26454
"214",83.42657,66.27788
"215",82.4036,66.29121
"216",81.47585,66.304535
"217",80.780045,66.31787
"218",80.394295,66.33121
"219",80.306404,66.344536
"220",80.411385,66.357864
"221",80.56031,66.3712
"222",80.61402,66.38454
"223",80.46754,66.397865
"224",80.08423,66.411194
"225",79.47387,66.42453
"226",78.69016,66.43787
"227",77.79904,66.451195
"228",76.86885,66.46452
"229",75.95819,66.47786
"230",75.123215,66.491196
"231",74.390785,66.504524
"232",73.78287,66.51785
"233",73.29702,66.53119
"234",72.91127,66.544525
"235",72.603645,66.55785
"236",72.34974,66.57118
"237",72.12268,66.58452
"238",71.902954,66.597855
"239",71.69543,66.61118
"240",71.502556,66.62451
"241",71.35607,66.63785
"242",71.35851,66.651184
"243",71.78088,66.66451
"244",73.023575,66.67784
"245",75.40887,66.69118
"246",78.96605,66.70451
"247",83.35088,66.71784
"248",87.90662,66.73117
"249",91.85687,66.74451
"250",94.56443,66.75784
"251",95.77295,66.77117
"252",95.61425,66.7845
"253",94.44236,66.79784
"254",92.6601,66.81117
"255",90.63126,66.8245
"256",88.64393,66.83783
"257",86.869,66.851166
"258",85.36996,66.8645
"259",84.10773,66.87783
"260",82.98711,66.89116
"261",81.92508,66.904495
"262",80.89967,66.91783
"263",79.974365,66.93116
"264",79.24925,66.94449
"265",78.82445,66.957825
"266",78.72678,66.97116
"267",78.89525,66.98449
"268",79.202866,66.99782
"269",79.49584,67.011154
"270",79.64721,67.02449
"271",79.56664,67.03782
"272",79.237045,67.05115
"273",78.6804,67.06448
"274",77.960175,67.07782
"275",77.14229,67.09115
"276",76.28535,67.10448
"277",75.44793,67.11781
"278",74.66178,67.13115
"279",73.95865,67.14448
"280",73.37026,67.15781
"281",72.901505,67.17114
"282",72.55726,67.18448
"283",72.32044,67.19781
"284",72.1593,67.211136
"285",72.05188,67.22447
"286",71.9762,67.23781
"287",71.91028,67.25114
"288",71.8468,67.264465
"289",71.78821,67.2778
"290",71.724724,67.29114
"291",71.675896,67.30447
"292",71.75403,67.317795
"293",72.234985,67.33113
"294",73.497215,67.34447
"295",75.83856,67.357796
"296",79.26147,67.371124
"297",83.39239,67.38446
"298",87.58434,67.3978
"299",91.090256,67.411125
"300",93.34371,67.42445
"301",94.15427,67.43779
"302",93.69039,67.451126
"303",92.301216,67.464455
"304",90.374916,67.47778
"305",88.24353,67.49112
"306",86.168304,67.504456
"307",84.29572,67.517784
"308",82.65507,67.53111
"309",81.20973,67.54445
"310",79.91089,67.557785
"311",78.76097,67.57111
"312",77.81369,67.58444
"313",77.171585,67.59778
"314",76.925,67.611115
"315",77.07393,67.62444
"316",77.488976,67.63777
"317",77.98703,67.65111
