"","ppg","time"
"1",79.974365,23.343994
"2",79.94507,23.3573
"3",79.91089,23.370605
"4",79.87427,23.384033
"5",79.84741,23.397339
"6",79.82544,23.410645
"7",79.80835,23.42395
"8",79.7937,23.437256
"9",79.781494,23.450684
"10",79.75952,23.46399
"11",79.73266,23.477295
"12",79.70336,23.4906
"13",79.674065,23.504028
"14",79.64721,23.517334
"15",79.635,23.53064
"16",79.63012,23.543945
"17",79.63256,23.557373
"18",79.639885,23.570679
"19",79.64477,23.583984
"20",79.64233,23.59729
"21",79.63256,23.610596
"22",79.61547,23.624023
"23",79.603264,23.63733
"24",79.60082,23.650635
"25",79.61059,23.66394
"26",79.622795,23.677368
"27",79.63744,23.690674
"28",79.65209,23.70398
"29",79.66186,23.717285
"30",79.66918,23.73059
"31",79.66918,23.744019
"32",79.66674,23.757324
"33",79.656975,23.77063
"34",79.64233,23.783936
"35",79.62524,23.797363
"36",79.61791,23.810669
"37",79.61059,23.823975
"38",79.603264,23.83728
"39",79.59106,23.850708
"40",79.571526,23.864014
"41",79.54711,23.87732
"42",79.52758,23.890625
"43",79.51537,23.90393
"44",79.51049,23.917358
"45",79.51293,23.930664
"46",79.53002,23.94397
"47",79.571526,23.957275
"48",79.65942,23.970703
"49",79.80347,23.984009
"50",80.00366,23.997314
"51",80.23804,24.01062
"52",80.47486,24.023926
"53",80.67506,24.037354
"54",80.81911,24.05066
"55",80.88991,24.063965
"56",80.89723,24.07727
"57",80.848404,24.090698
"58",80.77272,24.104004
"59",80.68238,24.11731
"60",80.59937,24.130615
"61",80.533455,24.14392
"62",80.48951,24.157349
"63",80.45777,24.170654
"64",80.428474,24.18396
"65",80.39918,24.197266
"66",80.360115,24.210693
"67",80.31373,24.223999
"68",80.26734,24.237305
"69",80.22827,24.25061
"70",80.19409,24.264038
"71",80.164795,24.277344
"72",80.13794,24.29065
"73",80.111084,24.303955
"74",80.08179,24.31726
"75",80.05249,24.330688
"76",80.025635,24.343994
"77",80.00366,24.3573
"78",79.97681,24.370605
"79",79.94751,24.384033
"80",79.91577,24.397339
"81",79.88403,24.410645
"82",79.85474,24.42395
"83",79.83032,24.437256
"84",79.80835,24.450684
"85",79.78882,24.46399
"86",79.766846,24.477295
"87",79.742424,24.4906
"88",79.725334,24.504028
"89",79.71557,24.517334
"90",79.71557,24.53064
"91",79.71557,24.543945
"92",79.710686,24.557373
"93",79.69848,24.570679
"94",79.68139,24.583984
"95",79.656975,24.59729
"96",79.635,24.610596
"97",79.62035,24.624023
"98",79.61547,24.63733
"99",79.61791,24.650635
"100",79.62524,24.66394
"101",79.62768,24.677368
"102",79.63256,24.690674
"103",79.63256,24.70398
"104",79.62768,24.717285
"105",79.62035,24.73059
"106",79.62035,24.744019
"107",79.62524,24.757324
"108",79.635,24.77063
"109",79.64721,24.783936
"110",79.656975,24.797363
"111",79.66186,24.810669
"112",79.66186,24.823975
"113",79.65453,24.83728
"114",79.64477,24.850708
"115",79.63256,24.864014
"116",79.62768,24.87732
"117",79.62524,24.890625
"118",79.62768,24.90393
"119",79.64965,24.917358
"120",79.708244,24.930664
"121",79.81323,24.94397
"122",79.98169,24.957275
"123",80.19653,24.970703
"124",80.4358,24.984009
"125",80.66529,24.997314
"126",80.848404,25.01062
"127",80.96071,25.023926
"128",80.99733,25.037354
"129",80.96803,25.05066
"130",80.89723,25.063965
"131",80.80202,25.07727
"132",80.706795,25.090698
"133",80.62623,25.104004
"134",80.56275,25.11731
"135",80.516365,25.130615
"136",80.4773,25.14392
"137",80.445564,25.157349
"138",80.40894,25.170654
"139",80.36988,25.18396
"140",80.32105,25.197266
"141",80.26734,25.210693
"142",80.21118,25.223999
"143",80.15991,25.237305
"144",80.11841,25.25061
"145",80.09155,25.264038
"146",80.07446,25.277344
"147",80.076904,25.29065
"148",80.08179,25.303955
"149",80.08179,25.31726
"150",80.0647,25.330688
"151",80.0354,25.343994
"152",79.98901,25.3573
"153",79.9353,25.370605
"154",79.88403,25.384033
"155",79.84741,25.397339
"156",79.823,25.410645
"157",79.80591,25.42395
"158",79.79614,25.437256
"159",79.78882,25.450684
"160",79.77661,25.46399
"161",79.75708,25.477295
"162",79.73266,25.4906
"163",79.7058,25.504028
"164",79.68139,25.517334
"165",79.65453,25.53064
"166",79.63012,25.543945
"167",79.60815,25.557373
"168",79.586174,25.570679
"169",79.56664,25.583984
"170",79.554436,25.59729
"171",79.54955,25.610596
"172",79.54955,25.624023
"173",79.55932,25.63733
"174",79.57641,25.650635
"175",79.59838,25.66394
"176",79.622795,25.677368
"177",79.64477,25.690674
"178",79.65942,25.70398
"179",79.65942,25.717285
"180",79.64477,25.73059
"181",79.622795,25.744019
"182",79.5935,25.757324
"183",79.5642,25.77063
"184",79.54223,25.783936
"185",79.52758,25.797363
"186",79.537346,25.810669
"187",79.588615,25.823975
"188",79.691154,25.83728
"189",79.84985,25.850708
"190",80.05493,25.864014
"191",80.291756,25.87732
"192",80.52369,25.890625
"193",80.726326,25.90393
"194",80.8777,25.917358
"195",80.970474,25.930664
"196",80.99733,25.94397
"197",80.972916,25.957275
"198",80.907,25.970703
"199",80.82887,25.984009
"200",80.74586,25.997314
"201",80.6775,26.01062
"202",80.635994,26.023926
"203",80.618904,26.037354
"204",80.61402,26.05066
"205",80.6067,26.063965
"206",80.584724,26.07727
"207",80.54566,26.090698
"208",80.48951,26.104004
"209",80.42115,26.11731
"210",80.35767,26.130615
"211",80.306404,26.14392
"212",80.26734,26.157349
"213",80.235596,26.170654
"214",80.2063,26.18396
"215",80.17944,26.197266
"216",80.15503,26.210693
