"","ppg","time"
"1",80.95827,1072.4241
"2",80.81911,1072.4375
"3",80.689705,1072.4509
"4",80.57984,1072.4641
"5",80.48463,1072.4773
"6",80.41627,1072.4907
"7",80.38209,1072.5042
"8",80.37965,1072.5173
"9",80.40162,1072.5305
"10",80.4358,1072.544
"11",80.46998,1072.5574
"12",80.49195,1072.5706
"13",80.48951,1072.5837
"14",80.45045,1072.5972
"15",80.377205,1072.6106
"16",80.26734,1072.6238
"17",80.13794,1072.637
"18",80.0061,1072.6504
"19",79.89136,1072.6638
"20",79.79126,1072.677
"21",79.710686,1072.6902
"22",79.64233,1072.7036
"23",79.58129,1072.717
"24",79.52758,1072.7302
"25",79.48608,1072.7434
"26",79.45678,1072.7568
"27",79.432365,1072.7703
"28",79.412834,1072.7834
"29",79.40063,1072.7966
"30",79.39086,1072.81
"31",79.38842,1072.8235
"32",79.3933,1072.8367
"33",79.40307,1072.8499
"34",79.40551,1072.8633
"35",79.40063,1072.8767
"36",79.38842,1072.8899
"37",79.36645,1072.9031
"38",79.33471,1072.9165
"39",79.30053,1072.9299
"40",79.281,1072.9431
"41",79.30053,1072.9563
"42",79.41039,1072.9697
"43",79.65209,1072.9832
"44",80.03296,1072.9963
"45",80.52857,1073.0095
"46",81.07057,1073.023
"47",81.57351,1073.0364
"48",81.9617,1073.0496
"49",82.193634,1073.0627
"50",82.266884,1073.0762
"51",82.210724,1073.0896
"52",82.06424,1073.1028
"53",81.86893,1073.116
"54",81.66384,1073.1294
"55",81.47585,1073.1428
"56",81.31228,1073.156
"57",81.17067,1073.1692
"58",81.03883,1073.1826
"59",80.91188,1073.196
"60",80.782486,1073.2092
"61",80.66285,1073.2224
"62",80.567635,1073.2358
"63",80.5066,1073.2493
"64",80.479744,1073.2625
"65",80.48707,1073.2756
"66",80.51148,1073.2891
"67",80.5359,1073.3025
"68",80.54322,1073.3157
"69",80.52369,1073.3289
"70",80.46998,1073.3423
"71",80.38453,1073.3557
"72",80.272224,1073.3689
"73",80.14526,1073.3821
"74",80.01343,1073.3955
"75",79.888916,1073.4089
"76",79.77661,1073.4221
"77",79.674065,1073.4353
"78",79.5935,1073.4487
"79",79.52514,1073.4622
"80",79.466545,1073.4753
"81",79.415276,1073.4885
"82",79.37377,1073.502
"83",79.33959,1073.5154
"84",79.31518,1073.5286
"85",79.293205,1073.5417
"86",79.276115,1073.5552
"87",79.259026,1073.5686
"88",79.234604,1073.5818
"89",79.202866,1073.595
"90",79.166245,1073.6084
"91",79.12718,1073.6218
"92",79.09056,1073.635
"93",79.080795,1073.6482
"94",79.13451,1073.6616
"95",79.30785,1073.675
"96",79.622795,1073.6882
"97",80.07446,1073.7014
"98",80.61402,1073.7148
"99",81.163345,1073.7283
"100",81.634544,1073.7415
"101",81.9617,1073.7546
"102",82.11795,1073.7681
"103",82.127716,1073.7815
"104",82.0325,1073.7947
"105",81.87625,1073.8079
"106",81.705345,1073.8213
"107",81.55154,1073.8347
"108",81.42458,1073.8479
"109",81.322044,1073.8611
"110",81.234146,1073.8745
"111",81.146255,1073.888
"112",81.041275,1073.9011
"113",80.91432,1073.9143
"114",80.782486,1073.9277
"115",80.655525,1073.9412
"116",80.5481,1073.9543
"117",80.4773,1073.9675
"118",80.43824,1073.981
"119",80.41627,1073.9944
"120",80.39918,1074.0076
"121",80.377205,1074.0208
"122",80.3357,1074.0342
"123",80.272224,1074.0476
"124",80.181885,1074.0608
"125",80.06958,1074.074
"126",79.9353,1074.0874
"127",79.798584,1074.1008
"128",79.6643,1074.114
"129",79.53979,1074.1272
"130",79.429924,1074.1406
"131",79.33471,1074.154
"132",79.25414,1074.1672
"133",79.183334,1074.1804
"134",79.12474,1074.1938
"135",79.078354,1074.2073
"136",79.046616,1074.2205
