"","ppg","time"
"1",74.319984,776.729
"2",74.20035,776.7422
"3",74.06607,776.7554
"4",73.96109,776.76855
"5",74.02945,776.78174
"6",74.56657,776.7949
"7",75.897156,776.8081
"8",78.221405,776.8213
"9",81.48562,776.8345
"10",85.38705,776.84766
"11",89.43008,776.86084
"12",93.08003,776.874
"13",95.94385,776.8872
"14",97.84573,776.9004
"15",98.795456,776.9136
"16",98.87602,776.92676
"17",98.21683,776.93994
"18",96.97658,776.9531
"19",95.33593,776.9663
"20",93.48043,776.9795
"21",91.563896,776.9927
"22",89.71084,777.00586
"23",87.9823,777.01904
"24",86.38804,777.0322
"25",84.910965,777.0454
"26",83.543755,777.0586
"27",82.30595,777.0718
"28",81.248795,777.08496
"29",80.44312,777.09814
"30",79.940186,777.1113
"31",79.74731,777.1245
"32",79.82056,777.1377
"33",80.07446,777.1509
"34",80.411385,777.16406
"35",80.73609,777.17725
"36",80.96803,777.1904
"37",81.05348,777.2036
"38",80.96315,777.2168
"39",80.689705,777.23
"40",80.2478,777.24316
"41",79.65453,777.25635
"42",78.941635,777.26953
"43",78.14328,777.2827
"44",77.30099,777.2959
"45",76.45136,777.3091
"46",75.63348,777.32227
"47",74.87175,777.33545
"48",74.18082,777.34863
"49",73.5729,777.3618
"50",73.05287,777.375
"51",72.6305,777.3882
"52",72.308235,777.40137
"53",72.09094,777.41455
"54",71.973755,777.42773
"55",71.9469,777.4409
"56",71.99817,777.4541
"57",72.11047,777.4673
"58",72.274055,777.48047
"59",72.68665,777.50684
"60",72.90883,777.52
"61",73.13344,777.5332
"62",73.34585,777.5464
"63",73.53872,777.5596
"64",73.70962,777.57275
"65",73.85855,777.58594
"66",73.99039,777.5991
"67",74.10513,777.6123
"68",74.20523,777.6255
"69",74.29069,777.6387
"70",74.34684,777.65186
"71",74.36637,777.66504
"72",74.339516,777.6782
"73",74.2736,777.6914
"74",74.178375,777.7046
"75",74.05142,777.7178
"76",73.90494,777.73096
"77",73.77066,777.74414
"78",73.76822,777.7573
"79",74.17349,777.7705
"80",75.355156,777.7837
"81",77.58419,777.7969
"82",80.86305,777.81006
"83",84.92073,777.82324
"84",89.254295,777.8364
"85",93.27535,777.8496
"86",96.50538,777.8628
"87",98.719765,777.876
"88",99.90631,777.88916
"89",100.1651,777.90234
"90",99.6231,777.9155
"91",98.43656,777.9287
"92",96.77394,777.9419
"93",94.81102,777.9551
"94",92.71137,777.96826
"95",90.61906,777.98145
"96",88.62928,777.9946
"97",86.785995,778.0078
"98",85.09163,778.021
"99",83.546196,778.0342
"100",82.16434,778.04736
"101",80.99977,778.06055
"102",80.12573,778.0737
"103",79.59594,778.0869
"104",79.429924,778.1001
"105",79.57885,778.1133
"106",79.94995,778.12646
"107",80.42603,778.13965
"108",80.88258,778.15283
"109",81.22926,778.166
"110",81.40017,778.1792
"111",81.35378,778.1924
"112",81.08522,778.20557
"113",80.61646,778.21875
"114",79.97681,778.23193
"115",79.202866,778.2451
"116",78.33616,778.2583
"117",77.42306,778.2715
"118",76.50263,778.28467
"119",75.60418,778.29785
"120",74.757,778.31104
"121",73.98306,778.3242
"122",73.29702,778.3374
"123",72.706184,778.3506
"124",72.22278,778.3638
"125",71.84924,778.37695
"126",71.58068,778.39014
"127",71.41711,778.4033
"128",71.35607,778.4165
"129",71.39025,778.4297
"130",71.51232,778.4429
"131",71.707634,778.45605
"132",71.96887,778.46924
"133",72.26917,778.4824
"134",72.59876,778.4956
"135",72.938126,778.5088
"136",73.28481,778.522
"137",73.62905,778.53516
"138",73.96109,778.54834
"139",74.25895,778.5615
"140",74.5153,778.5747
"141",74.70817,778.5879
"142",74.84001,778.6011
"143",74.90593,778.61426
"144",74.90837,778.62744
"145",74.84245,778.6406
"146",74.71549,778.6538
"147",74.54459,778.667
"148",74.42008,778.6802
"149",74.57389,778.69336
"150",75.38201,778.70654
"151",77.18135,778.7197
"152",80.076904,778.7329
"153",83.87335,778.7461
"154",88.1239,778.7593
"155",92.2475,778.77246
"156",95.6997,778.78564
"157",98.17044,778.7988
"158",99.59136,778.812
"159",100.035706,778.8252
"160",99.615776,778.8384
"161",98.478065,778.85156
"162",96.78859,778.86475
"163",94.72556,778.8779
"164",92.46723,778.8911
"165",90.17227,778.9043
"166",87.94812,778.9175
"167",85.85336,778.93066
"168",83.9173,778.94385
"169",82.16678,778.95703
"170",80.65064,778.9702
"171",79.44213,778.9834
"172",78.624245,778.9966
"173",78.25559,779.00977
"174",78.331276,779.02295
"175",78.79027,779.03613
"176",79.51049,779.0493
"177",80.33814,779.0625
"178",81.13893,779.0757
"179",81.80057,779.08887
"180",82.24246,779.10205
"181",82.423134,779.11523
"182",82.33524,779.1284
"183",81.99344,779.1416
"184",81.43435,779.1548
"185",80.69703,779.16797
"186",79.82544,779.18115
"187",78.870834,779.19434
"188",77.88205,779.2075
"189",76.89815,779.2207
"190",75.95331,779.2339
"191",75.07683,779.2471
"192",74.288246,779.26025
"193",73.599754,779.27344
"194",73.02846,779.2866
"195",72.58167,779.2998
"196",72.26185,779.313
"197",72.06409,779.3262
"198",71.9884,779.33936
"199",72.02258,779.35254
"200",72.164185,779.3657
"201",72.40345,779.3789
"202",72.725716,779.3921
"203",73.10414,779.4053
"204",73.50698,779.41846
"205",73.9025,779.43164
"206",74.268715,779.4448
"207",74.5861,779.458
"208",74.83757,779.4712
"209",75.01579,779.4844
"210",75.11345,779.49756
"211",75.140305,779.51074
"212",75.18425,779.5239
"213",75.4699,779.5371
"214",76.34882,779.5503
"215",78.13107,779.5635
"216",80.91432,779.57666
"217",84.525215,779.58984
"218",88.551155,779.603
"219",92.45014,779.6162
"220",95.71435,779.6294
"221",98.04837,779.6426
"222",99.371635,779.65576
"223",99.73785,779.66895
"224",99.25933,779.6821
