"","ppg","time"
"1",76.90547,63.345627
"2",76.58564,63.358955
"3",75.95575,63.372284
"4",75.0573,63.38562
"5",73.94644,63.398956
"6",72.69886,63.412285
"7",71.38293,63.425613
"8",70.05234,63.43895
"9",68.76326,63.452286
"10",67.562065,63.465614
"11",66.4683,63.478943
"12",65.50149,63.49228
"13",64.66407,63.505615
"14",63.96582,63.518944
"15",63.409172,63.532272
"16",62.989243,63.54561
"17",62.706036,63.558945
"18",62.5449,63.572273
"19",62.486305,63.5856
"20",62.503395,63.598938
"21",62.58396,63.612274
"22",62.740215,63.625603
"23",63.057602,63.63893
"24",63.758297,63.652267
"25",65.23537,63.665604
"26",67.90631,63.678932
"27",71.973755,63.69226
"28",77.25216,63.705597
"29",83.20195,63.718933
"30",89.06874,63.73226
"31",94.10544,63.74559
"32",97.82376,63.758926
"33",100.11139,63.772263
"34",101.11238,63.78559
"35",101.04646,63.79892
"36",100.11627,63.812256
"37",98.50248,63.825592
"38",96.34913,63.83892
"39",93.78317,63.85225
"40",90.90471,63.865585
"41",87.80652,63.87892
"42",84.55451,63.89225
"43",81.25613,63.90558
"44",78.0676,63.918915
"45",75.1989,63.93225
"46",72.886856,63.94558
"47",71.37316,63.958908
"48",70.801865,63.972244
"49",71.16319,63.98558
"50",72.30335,63.99891
"51",73.95865,64.01224
"52",75.809265,64.02557
"53",77.54757,64.03891
"54",78.97093,64.05224
"55",79.9646,64.06557
"56",80.51392,64.0789
"57",80.66529,64.09224
"58",80.48707,64.10557
"59",80.05005,64.1189
"60",79.41039,64.13223
"61",78.61204,64.14557
"62",77.68185,64.1589
"63",76.63691,64.172226
"64",75.50652,64.18556
"65",74.31266,64.1989
"66",73.07973,64.21223
"67",71.82727,64.225555
"68",70.57725,64.23889
"69",69.33944,64.25223
"70",68.140686,64.26556
"71",67.00542,64.278885
"72",65.97513,64.29222
"73",65.10353,64.30556
"74",64.43458,64.318886
"75",64.00244,64.332214
"76",63.802242,64.34555
"77",63.79736,64.35889
"78",63.956055,64.372215
"79",64.28321,64.385544
"80",64.93263,64.39888
"81",66.229034,64.41222
"82",68.58015,64.425545
"83",72.24719,64.43887
"84",77.16182,64.45221
"85",82.89189,64.465546
"86",88.76601,64.478874
"87",94.05417,64.4922
"88",98.21683,64.50554
"89",101.02693,64.518875
"90",102.53574,64.5322
"91",102.91173,64.54553
"92",102.37461,64.55887
"93",101.119705,64.572205
"94",99.32281,64.58553
"95",97.1133,64.59886
"96",94.58152,64.6122
"97",91.78363,64.625534
"98",88.77577,64.63886
"99",85.65804,64.65219
"100",82.598915,64.66553
"101",79.79614,64.67886
"102",77.44991,64.69219
"103",75.73113,64.70552
"104",74.75212,64.71886
"105",74.54459,64.73219
"106",75.05974,64.74552
"107",76.16327,64.75885
"108",77.60616,64.77219
"109",79.11742,64.78552
"110",80.45289,64.79885
"111",81.42214,64.81218
"112",81.90555,64.825516
"113",81.89334,64.83885
"114",81.45632,64.85218
"115",80.67994,64.86551
"116",79.64965,64.878845
"117",78.46311,64.89218
"118",77.222855,64.90551
"119",75.96307,64.91884
"120",74.72526,64.932175
"121",73.54604,64.94551
"122",72.47425,64.95884
"123",71.519646,64.97217
"124",70.68223,64.985504
"125",69.91806,64.99884
"126",69.18318,65.01217
"127",68.45319,65.0255
"128",67.77203,65.03883
"129",67.24956,65.05217
"130",66.981,65.0655
"131",67.04692,65.07883
"132",67.48638,65.09216
"133",68.27253,65.1055
"134",69.297935,65.11883
"135",70.42588,65.13216
"136",71.553825,65.14549
"137",72.69886,65.15883
"138",74.03189,65.17216
"139",75.87274,65.185486
"140",78.52415,65.19882
"141",82.07645,65.21216
"142",86.33189,65.22549
"143",90.83879,65.238815
"144",95.0576,65.25215
"145",98.512245,65.26549
"146",100.9366,65.27882
"147",102.259865,65.292145
"148",102.55039,65.30548
"149",101.94003,65.31882
"150",100.60212,65.332146
"151",98.722206,65.345474
"152",96.47364,65.35881
"153",93.97604,65.37215
"154",91.29778,65.385475
"155",88.465706,65.3988
"156",85.53109,65.41214
"157",82.60136,65.425476
"158",79.84741,65.438805
"159",77.47677,65.45213
"160",75.6701,65.46547
"161",74.527504,65.478806
"162",74.04898,65.492134
"163",74.13443,65.50546
"164",74.62516,65.5188
"165",75.34783,65.532135
"166",76.138855,65.54546
"167",76.87129,65.55879
"168",77.45968,65.57213
"169",77.86008,65.585464
"170",78.06271,65.59879
"171",78.08957,65.61212
"172",77.97238,65.62546
"173",77.7673,65.638794
"174",77.523155,65.65212
"175",77.27169,65.66545
"176",77.032425,65.67879
"177",76.80293,65.69212
"178",76.57099,65.70545
"179",76.29023,65.71878
"180",75.90936,65.73212
"181",75.37713,65.74545
"182",74.67399,65.75878
"183",73.78775,65.77211
"184",72.73792,65.785446
"185",71.553825,65.79878
"186",70.28672,65.81211
"187",68.99031,65.82544
"188",67.73052,65.838776
"189",66.5684,65.85211
"190",65.550316,65.86544
"191",64.71046,65.87877
"192",64.14404,65.892105
"193",64.095215,65.90544
"194",64.9424,65.91877
"195",67.0518,65.9321
"196",70.55039,65.945435
"197",75.21355,65.95877
"198",80.49439,65.9721
"199",85.68246,65.98543
"200",90.125885,65.998764
"201",93.436485,66.0121
"202",95.519035,66.02543
"203",96.49073,66.03876
"204",96.542,66.05209
"205",95.87305,66.06543
"206",94.64988,66.07876
"207",92.98726,66.09209
"208",90.94621,66.10542
"209",88.551155,66.11876
"210",85.82895,66.13209
"211",82.85771,66.14542
"212",79.79614,66.15875
"213",76.876175,66.17209
"214",74.34928,66.18542
"215",72.44984,66.198746
"216",71.35363,66.21208
"217",71.11192,66.22542
"218",71.66369,66.23875
"219",72.82338,66.252075
"220",74.33219,66.26541
"221",75.911804,66.27875
"222",77.33517,66.292076
"223",78.44358,66.305405
"224",79.183334,66.31874
"225",79.55688,66.33208
"226",79.61547,66.345406
"227",79.42504,66.358734
"228",79.044174,66.37207
"229",78.51682,66.38541
"230",77.88205,66.398735
"231",77.17403,66.41206
"232",76.42939,66.4254
"233",75.684746,66.438736
"234",74.98161,66.452065
"235",74.354164,66.46539
"236",73.81705,66.47873
"237",73.38003,66.492065
"238",73.0309,66.505394
"239",72.73792,66.51872
"240",72.44984,66.53206
"241",72.130005,66.545395
"242",71.75891,66.55872
"243",71.34875,66.57205
"244",70.92882,66.58539
"245",70.61143,66.598724
"246",70.61875,66.61205
"247",71.26574,66.62538
"248",72.87709,66.63872
"249",75.63348,66.652054
"250",79.47143,66.66538
"251",84.051575,66.67871
"252",88.84413,66.69205
"253",93.27535,66.70538
"254",96.89113,66.71871
"255",99.44244,66.73204
"256",100.87312,66.74538
"257",101.22713,66.75871
"258",100.628975,66.77204
"259",99.23735,66.78537
"260",97.2256,66.798706
"261",94.75731,66.81204
"262",91.966736,66.82537
"263",88.97841,66.8387
"264",85.90219,66.852036
"265",82.865036,66.86537
"266",80.028076,66.8787
"267",77.557335,66.89203
"268",75.613945,66.905365
"269",74.305336,66.9187
"270",73.68032,66.93203
"271",73.69741,66.94536
"272",74.229645,66.958694
"273",75.10857,66.97203
"274",76.14374,66.98536
"275",77.16182,66.99869
"276",78.03342,67.012024
"277",78.67307,67.02536
"278",79.03441,67.03869
"279",79.11253,67.05202
"280",78.91966,67.06535
"281",78.4802,67.07869
"282",77.83566,67.09202
"283",77.03731,67.10535
"284",76.1413,67.11868
"285",75.1989,67.13202
"286",74.25651,67.14535
"287",73.35561,67.158676
"288",72.51087,67.17201
"289",71.727165,67.18535
"290",71.00694,67.19868
"291",70.33799,67.212006
"292",69.7203,67.22534
"293",69.14656,67.23868
"294",68.61921,67.25201
"295",68.155334,67.265335
"296",67.79645,67.27867
"297",67.61089,67.29201
"298",67.754944,67.305336
"299",68.48005,67.318665
"300",70.0621,67.332
"301",72.64759,67.34534
"302",76.173035,67.358665
"303",80.34791,67.371994
"304",84.71076,67.38533
"305",88.74647,67.39867
"306",92.04242,67.411995
"307",94.37888,67.42532
"308",95.70702,67.43866
"309",96.08545,67.451996
"310",95.63134,67.465324
"311",94.49363,67.47865
"312",92.81636,67.49199
"313",90.73136,67.505325
"314",88.343636,67.518654
"315",85.74349,67.53198
"316",83.0164,67.54532
"317",80.26978,67.558655
"318",77.65011,67.57198
"319",75.32342,67.58531
"320",73.45571,67.59865
"321",72.17883,67.611984
"322",71.551384,67.62531
"323",71.54406,67.63864
"324",72.044556,67.65198
"325",72.89174,67.66531
"326",73.9025,67.67864
"327",74.90105,67.69197
"328",75.755554,67.70531
"329",76.387886,67.71864
"330",76.76387,67.73197
"331",76.88106,67.7453
"332",76.76875,67.75864
"333",76.46357,67.77197
"334",76.00946,67.7853
"335",75.44549,67.79863
"336",74.80827,67.811966
"337",74.13443,67.8253
"338",73.445946,67.83863
"339",72.764786,67.85196
"340",72.11536,67.865295
"341",71.505,67.87863
"342",70.94347,67.89196
"343",70.43076,67.90529
"344",69.962006,67.918625
"345",69.539635,67.93196
"346",69.16365,67.94529
"347",68.84871,67.95862
"348",68.63386,67.971954
"349",68.59968,67.98529
"350",68.912186,67.99862
"351",69.8082,68.01195
"352",71.49767,68.02528
"353",74.05386,68.03862
"354",77.34493,68.05195
"355",81.05348,68.06528
"356",84.75227,68.07861
"357",88.026245,68.09195
"358",90.582436,68.10528
"359",92.301216,68.11861
"360",93.19722,68.13194
"361",93.34371,68.14528
"362",92.8481,68.15861
"363",91.8349,68.171936
"364",90.41398,68.18527
"365",88.690315,68.19861
"366",86.73716,68.21194
"367",84.627754,68.225266
"368",82.45487,68.2386
"369",80.323494,68.25194
"370",78.36057,68.26527
"371",76.697945,68.278595
"372",75.45281,68.29193
"373",74.703285,68.30527
"374",74.46891,68.318596
"375",74.69352,68.331924
"376",75.267265,68.34526
"377",76.04852,68.3586
"378",76.8835,68.371925
"379",77.63546,68.385254
"380",78.21164,68.39859
"381",78.57053,68.41193
"382",78.69749,68.425255
"383",78.61448,68.43858
"384",78.35325,68.45192
"385",77.960175,68.465256
"386",77.46212,68.478584
"387",76.893265,68.49191
"388",76.28535,68.50525
"389",75.66033,68.518585
"390",75.04997,68.53191
"391",74.476234,68.54524
"392",73.96597,68.55858
"393",73.52895,68.571915
"394",73.162735,68.58524
"395",72.85268,68.59857
"396",72.58167,68.61191
"397",72.34486,68.625244
"398",72.147095,68.63857
"399",72.0177,68.6519
"400",72.042114,68.66524
"401",72.393684,68.67857
"402",73.29458,68.6919
"403",74.93034,68.70523
"404",77.34005,68.71857
"405",80.38697,68.7319
"406",83.758606,68.74523
"407",87.047226,68.75856
"408",89.86221,68.7719
"409",91.96185,68.78523
"410",93.24849,68.79856
"411",93.753876,68.81189
"412",93.57076,68.825226
"413",92.83833,68.83856
"414",91.683525,68.85189
"415",90.23575,68.86522
"416",88.5951,68.878555
"417",86.83482,68.89189
"418",85.00862,68.90522
"419",83.17998,68.91855
"420",81.4197,68.931885
"421",79.80591,68.94522
"422",78.450905,68.95855
"423",77.454796,68.97188
"424",76.8835,68.985214
"425",76.74677,68.99855
"426",76.99092,69.01188
"427",77.50851,69.02521
"428",78.17258,69.03854
"429",78.8513,69.05188
"430",79.43481,69.06521
"431",79.85474,69.07854
"432",80.07202,69.09187
"433",80.076904,69.10521
"434",79.888916,69.11854
"435",79.54467,69.13187
"436",79.080795,69.1452
"437",78.538795,69.15854
"438",77.962616,69.17187
"439",77.37667,69.185196
"440",76.805374,69.19853
"441",76.265816,69.21187
"442",75.76776,69.2252
"443",75.3283,69.238525
"444",74.94255,69.25186
"445",74.617836,69.2652
"446",74.34196,69.27853
"447",74.11246,69.291855
"448",73.919586,69.30519
"449",73.760895,69.31853
"450",73.636375,69.331856
"451",73.602196,69.345184
"452",73.77066,69.35852
"453",74.354164,69.37186
"454",75.57244,69.385185
"455",77.55978,69.39851
"456",80.2649,69.41185
"457",83.45342,69.425186
"458",86.751816,69.438515
"459",89.74502,69.45184
"460",92.11078,69.46518
"461",93.69039,69.478516
"462",94.469215,69.491844
"463",94.52293,69.50517
"464",93.98093,69.51851
"465",92.9897,69.531845
"466",91.69329,69.54517
"467",90.2211,69.5585
"468",88.65858,69.57184
"469",87.05943,69.585175
"470",85.45541,69.5985
"471",83.87579,69.61183
"472",82.36454,69.62517
"473",80.990005,69.638504
"474",79.83032,69.65183
"475",78.975815,69.66516
"476",78.467995,69.6785
"477",78.311745,69.69183
"478",78.46067,69.70516
"479",78.82201,69.71849
"480",79.276115,69.73183
"481",79.71801,69.74516
"482",80.05493,69.75849
"483",80.22095,69.77182
"484",80.19165,69.78516
"485",79.97925,69.79849
"486",79.603264,69.81182
"487",79.10521,69.82515
"488",78.52415,69.838486
"489",77.90402,69.85182
"490",77.27657,69.86515
"491",76.663765,69.87848
"492",76.087585,69.891815
"493",75.56512,69.90515
"494",75.10124,69.91848
"495",74.703285,69.93181
"496",74.373695,69.945145
"497",74.107574,69.95848
"498",73.89029,69.97181
"499",73.71938,69.98514
"500",73.57778,69.998474
"501",73.45571,70.01181
"502",73.35073,70.02514
"503",73.26284,70.03847
"504",73.18959,70.0518
"505",73.13832,70.06514
"506",73.13832,70.07847
"507",73.27505,70.0918
"508",73.721825,70.10513
"509",74.70573,70.11847
"510",76.387886,70.1318
"511",78.80003,70.14513
"512",81.76883,70.15846
"513",84.964676,70.1718
"514",87.97986,70.18513
"515",90.457924,70.198456
"516",92.1889,70.21179
"517",93.12642,70.22513
"518",93.33395,70.23846
"519",92.93843,70.251785
"520",92.09125,70.26512
"521",90.94377,70.27846
"522",89.62295,70.29179
"523",88.24353,70.305115
"524",86.87877,70.31845
"525",85.54818,70.33179
"526",84.25666,70.345116
"527",83.01152,70.358444
"528",81.82742,70.37178
"529",80.73853,70.38512
"530",79.81079,70.398445
"531",79.10277,70.41177
"532",78.64866,70.42511
"533",78.44602,70.438446
"534",78.45823,70.451775
"535",78.61692,70.4651
"536",78.83421,70.47844
"537",79.03929,70.491776
"538",79.15892,70.505104
"539",79.14427,70.51843
"540",78.98314,70.53177
"541",78.68528,70.545105
"542",78.27024,70.55843
"543",77.769745,70.57176
"544",77.22041,70.5851
"545",76.654,70.598434
"546",76.09979,70.61176
"547",75.577324,70.62509
"548",75.09636,70.63843
"549",74.66178,70.651764
"550",74.2736,70.66509
"551",73.93179,70.67842
"552",73.63882,70.69176
"553",73.392235,70.70509
"554",73.196915,70.71842
"555",73.04555,70.73175
"556",72.94301,70.74509
"557",72.87709,70.75842
"558",72.84779,70.77175
"559",72.84779,70.78508
"560",72.86977,70.798416
"561",72.90639,70.81175
"562",72.952774,70.82508
"563",73.0016,70.83841
"564",73.04799,70.851746
"565",73.08705,70.86508
"566",73.111465,70.87841
"567",73.109024,70.89174
"568",73.08217,70.905075
"569",73.03578,70.91841
"570",72.98207,70.93174
"571",72.96498,70.94507
"572",73.074844,70.958405
"573",73.480125,70.97174
"574",74.40055,70.98507
"575",75.98505,70.9984
"576",78.25315,71.011734
"577",81.02907,71.02507
"578",83.99298,71.0384
"579",86.7396,71.05173
"580",88.92958,71.06506
"581",90.36515,71.0784
"582",91.02922,71.09173
"583",91.00481,71.10506
"584",90.443275,71.11839
"585",89.50576,71.13173
"586",88.34852,71.14506
"587",87.098495,71.15839
"588",85.85336,71.17172
"589",84.661934,71.18506
"590",83.54864,71.19839
"591",82.50858,71.211716
"592",81.532005,71.22505
"593",80.61646,71.23839
"594",79.78638,71.25172
"595",79.08568,71.265045
"596",78.56321,71.27838
"597",78.260475,71.29172
"598",78.17258,71.305046
"599",78.27024,71.318375
"600",78.49241,71.33171
"601",78.75609,71.34505
"602",78.992905,71.358376
"603",79.14671,71.371704
"604",79.183334,71.38504
"605",79.08568,71.39838
"606",78.86351,71.411705
"607",78.53147,71.42503
"608",78.12131,71.43837
"609",77.662315,71.451706
"610",77.18623,71.465034
"611",76.71992,71.47836
"612",76.27558,71.4917
"613",75.86542,71.505035
"614",75.494316,71.518364
"615",75.1696,71.53169
"616",74.89372,71.54503
"617",74.666664,71.558365
"618",74.48356,71.57169
"619",74.339516,71.58502
"620",74.23453,71.59836
"621",74.158844,71.611694
"622",74.10513,71.62502
"623",74.073395,71.63835
"624",74.05386,71.65169
"625",74.0441,71.66502
"626",74.0441,71.67835
"627",74.05875,71.69168
"628",74.08804,71.70502
"629",74.12955,71.71835
"630",74.18082,71.73168
"631",74.24185,71.74501
"632",74.30045,71.75835
"633",74.356606,71.77168
"634",74.40543,71.78501
"635",74.42985,71.79834
"636",74.43229,71.811676
"637",74.42008,71.82501
"638",74.39323,71.83834
"639",74.32487,71.85167
"640",74.17349,71.865005
"641",73.934235,71.87834
"642",73.65835,71.89167
