"","ppg","time"
"1",79.63256,21.631836
"2",79.52758,21.645508
"3",79.43481,21.65918
"4",79.361565,21.672363
"5",79.30785,21.685547
"6",79.26147,21.699219
"7",79.22484,21.71289
"8",79.19066,21.726074
"9",79.15648,21.739258
"10",79.12474,21.75293
"11",79.097885,21.766602
"12",79.07591,21.779785
"13",79.05638,21.792969
"14",79.04906,21.80664
"15",79.046616,21.820312
"16",79.044174,21.833496
"17",79.046616,21.84668
"18",79.0515,21.860352
"19",79.05882,21.874023
"20",79.05882,21.887207
"21",79.05394,21.90039
"22",79.04173,21.914062
"23",79.027084,21.927734
"24",79.0222,21.940918
"25",79.06859,21.954102
"26",79.20775,21.967773
"27",79.48119,21.981445
"28",79.888916,21.994629
"29",80.396736,22.007812
"30",80.936295,22.021484
"31",81.42214,22.035156
"32",81.778595,22.04834
"33",81.971466,22.061523
"34",82.01053,22.075195
"35",81.92752,22.088867
"36",81.76883,22.10205
"37",81.58083,22.115234
"38",81.392845,22.128906
"39",81.22194,22.142578
"40",81.08034,22.155762
"41",80.96559,22.168945
"42",80.86549,22.182617
"43",80.765396,22.19629
"44",80.655525,22.209473
"45",80.533455,22.222656
"46",80.396736,22.236328
"47",80.26246,22.25
"48",80.13794,22.263184
"49",80.042725,22.276367
"50",79.971924,22.29004
"51",79.93042,22.30371
"52",79.90845,22.316895
"53",79.8938,22.330078
"54",79.87671,22.34375
"55",79.84497,22.357422
"56",79.80347,22.370605
"57",79.74731,22.38379
"58",79.676506,22.39746
"59",79.59838,22.411133
"60",79.51293,22.424316
"61",79.42748,22.4375
"62",79.34692,22.451172
"63",79.281,22.464844
"64",79.22972,22.478027
"65",79.1931,22.49121
"66",79.166245,22.504883
"67",79.13939,22.518555
"68",79.114975,22.531738
"69",79.097885,22.544922
"70",79.080795,22.558594
"71",79.06859,22.572266
"72",79.061264,22.58545
"73",79.05882,22.598633
"74",79.05394,22.612305
"75",79.0515,22.625977
"76",79.0515,22.63916
"77",79.05638,22.652344
"78",79.061264,22.666016
"79",79.07103,22.679688
"80",79.080795,22.692871
"81",79.08812,22.706055
"82",79.08812,22.719727
"83",79.08568,22.733398
"84",79.10033,22.746582
"85",79.17113,22.759766
"86",79.34692,22.773438
"87",79.66918,22.78711
