"","ppg","time"
"1",81.71755,646.8804
"2",81.51003,646.8937
"3",81.28298,646.907
"4",81.02907,646.9203
"5",80.75075,646.9336
"6",80.48463,646.9469
"7",80.25269,646.9602
"8",80.08423,646.9735
"9",79.99634,646.9868
"10",79.98657,647.0001
"11",80.03052,647.0134
"12",80.10376,647.02673
"13",80.177,647.04004
"14",80.22827,647.05334
"15",80.2478,647.06665
"16",80.22095,647.07996
"17",80.15747,647.09326
"18",80.062256,647.10657
"19",79.940186,647.1199
"20",79.80591,647.1332
"21",79.67162,647.1465
"22",79.54223,647.1598
"23",79.415276,647.1731
"24",79.293205,647.1864
"25",79.17845,647.1997
"26",79.07103,647.213
"27",78.975815,647.2263
"28",78.89281,647.2396
"29",78.82689,647.2529
"30",78.77318,647.26624
"31",78.72678,647.27954
"32",78.692604,647.29285
"33",78.67307,647.30615
"34",78.66575,647.31946
"35",78.66575,647.33276
"36",78.677956,647.34607
"37",78.692604,647.3594
"38",78.70725,647.3727
"39",78.71458,647.386
"40",78.71946,647.3993
"41",78.712135,647.4126
"42",78.70237,647.4259
"43",78.68772,647.4392
"44",78.677956,647.4525
"45",78.675514,647.4658
"46",78.68772,647.4791
"47",78.73411,647.49243
"48",78.856186,647.50574
"49",79.11986,647.51904
"50",79.58129,647.53235
"51",80.257576,647.54565
"52",81.10719,647.55896
"53",82.037384,647.57227
"54",82.916306,647.5856
"55",83.61944,647.5989
"56",84.07843,647.6122
"57",84.244446,647.6388
"58",84.04913,647.6521
"59",83.758606,647.6654
"60",83.43389,647.6787
"61",83.12138,647.692
"62",82.847946,647.7053
"63",82.61845,647.7186
"64",82.42802,647.73193
"65",82.25468,647.74524
"66",82.06912,647.75854
"67",81.849396,647.77185
"68",81.59304,647.78516
"69",81.30007,647.79846
"70",80.99733,647.81177
"71",80.71412,647.8251
"72",80.482185,647.8384
"73",80.31861,647.8517
"74",80.22583,647.865
"75",80.19653,647.8783
"76",80.20874,647.8916
"77",80.24048,647.9049
"78",80.2649,647.9182
"79",80.26734,647.9315
"80",80.233154,647.9448
"81",80.16235,647.9581
"82",80.0647,647.97144
"83",79.94507,647.98474
"84",79.81323,647.99805
"85",79.67162,648.01135
"86",79.52758,648.02466
"87",79.38598,648.03796
"88",79.24681,648.0513
"89",79.114975,648.0646
"90",78.992905,648.0779
"91",78.88548,648.0912
"92",78.78783,648.1045
"93",78.70237,648.1178
"94",78.62913,648.1311
"95",78.57053,648.1444
"96",78.521706,648.1577
"97",78.487526,648.171
"98",78.470436,648.1843
"99",78.467995,648.19763
"100",78.47532,648.21094
"101",78.48264,648.22424
"102",78.48264,648.23755
"103",78.47288,648.25085
"104",78.450905,648.26416
"105",78.42161,648.27747
"106",78.38499,648.2908
"107",78.35569,648.3041
"108",78.33616,648.3174
"109",78.328835,648.3307
"110",78.3386,648.344
"111",78.37522,648.3573
"112",78.467995,648.3706
"113",78.66819,648.3839
"114",79.03929,648.3972
"115",79.61059,648.4105
"116",80.36256,648.4238
"117",81.22438,648.43713
"118",82.08133,648.45044
"119",82.81377,648.46375
"120",83.32891,648.47705
"121",83.59991,648.49036
"122",83.64385,648.50366
"123",83.509575,648.51697
"124",83.265434,648.5303
"125",82.967575,648.5436
"126",82.66483,648.5569
"127",82.388954,648.5702
"128",82.14969,648.5835
"129",81.94705,648.5968
"130",81.75662,648.6101
"131",81.55642,648.6234
"132",81.32937,648.6367
"133",81.06569,648.65
"134",80.77516,648.6633
"135",80.482185,648.67664
"136",80.22339,648.68994
"137",80.025635,648.70325
"138",79.90845,648.71655
"139",79.87671,648.72986
"140",79.906006,648.74316
"141",79.97681,648.7565
"142",80.059814,648.7698
"143",80.12573,648.7831
"144",80.15747,648.7964
"145",80.147705,648.8097
"146",80.093994,648.823
"147",80.00366,648.8363
"148",79.87915,648.8496
"149",79.7351,648.8629
"150",79.57641,648.8762
"151",79.415276,648.8895
"152",79.259026,648.90283
"153",79.10765,648.91614
"154",78.96849,648.92944
"155",78.84398,648.94275
"156",78.73655,648.95605
"157",78.643776,648.96936
"158",78.57053,648.98267
"159",78.51682,648.996
"160",78.4802,649.0093
"161",78.45823,649.0226
"162",78.450905,649.0359
"163",78.450905,649.0492
"164",78.450905,649.0625
"165",78.44846,649.0758
"166",78.44114,649.0891
"167",78.43137,649.1024
"168",78.42161,649.1157
"169",78.41184,649.129
"170",78.4094,649.14233
"171",78.4094,649.15564
"172",78.41428,649.16895
"173",78.41917,649.18225
"174",78.42649,649.19556
"175",78.45823,649.20886
"176",78.553444,649.22217
"177",78.76341,649.2355
"178",79.132065,649.2488
"179",79.65942,649.2621
"180",80.30152,649.2754
"181",80.98024,649.2887
"182",81.59304,649.302
"183",82.05936,649.3153
"184",82.33036,649.3286
"185",82.406044,649.3419
"186",82.30595,649.3552
"187",82.07645,649.3685
"188",81.77371,649.38184
"189",81.43191,649.39514
"190",81.08034,649.40845
"191",80.71656,649.42175
"192",80.343025,649.43506
"193",79.96216,649.44836
"194",79.5935,649.4617
"195",79.26879,649.475
"196",79.03197,649.4883
"197",78.91722,649.5016
"198",78.92943,649.5149
"199",79.05882,649.5282
"200",79.26879,649.5415
"201",79.520256,649.5548
"202",79.764404,649.5681
"203",79.971924,649.5814
"204",80.113525,649.5947
"205",80.18677,649.60803
"206",80.184326,649.62134
"207",80.128174,649.63464
"208",80.025635,649.64795
"209",79.89868,649.66125
"210",79.75708,649.67456
"211",79.61547,649.68787
"212",79.47631,649.7012
"213",79.33959,649.7145
"214",79.20531,649.7278
"215",79.08568,649.7411
"216",78.97826,649.7544
"217",78.890366,649.7677
"218",78.82445,649.781
"219",78.77806,649.7943
"220",78.746315,649.8076
"221",78.72434,649.8209
"222",78.71458,649.8342
"223",78.712135,649.84753
"224",78.71946,649.86084
"225",78.729225,649.87415
"226",78.746315,649.88745
"227",78.768295,649.90076
"228",78.79515,649.91406
"229",78.819565,649.92737
"230",78.84398,649.9407
"231",78.85863,649.954
"232",78.88548,649.9673
"233",78.95384,649.9806
"234",79.12718,649.9939
"235",79.45434,650.0072
"236",79.9646,650.0205
"237",80.62867,650.0338
"238",81.373314,650.0471
"239",82.09598,650.0604
"240",82.68925,650.0737
"241",83.07744,650.08704
"242",83.23857,650.10034
"243",83.192184,650.11365
"244",82.97978,650.12695
"245",82.65995,650.14026
"246",82.286415,650.15356
"247",81.90799,650.1669
"248",81.54665,650.1802
"249",81.20241,650.1935
"250",80.87038,650.2068
"251",80.5359,650.2201
"252",80.21362,650.2334
"253",79.91577,650.2467
"254",79.676506,650.26
"255",79.5227,650.2733
